"v:0","v:1","v:2","Points:0","Points:1","Points:2"
0.072423,-0.3836,0.059344,0.014866,0.043518,0.005372
0.11191,-0.39201,0.016857,0.016803,0.042984,0.0055487
0.12263,-0.38337,-0.0076895,0.016194,0.044265,0.0051267
0.067566,-0.36642,0.013726,0.015051,0.044423,0.0063333
0.18241,-0.40559,-0.020602,0.019018,0.044079,0.0062614
0.19686,-0.39896,-0.014832,0.02018,0.045239,0.0063832
0.14713,-0.35271,-0.012242,0.017198,0.045651,0.0055286
0.13607,-0.25021,0.025204,0.01557,0.048094,0.0066245
0.16601,-0.32997,-0.036381,0.01725,0.047308,0.0056622
0.088597,-0.17285,0.052588,0.013756,0.049791,0.006088
0.11633,-0.24916,-0.005191,0.015213,0.049017,0.0054061
0.1568,-0.28908,0.0023113,0.015785,0.050526,0.006613
0.20745,-0.23572,-0.0051588,0.017546,0.050174,0.005159
0.19809,-0.86696,-0.014135,0.042114,0.049257,0.0059543
0.21549,-0.8577,0.044904,0.043118,0.050558,0.0059881
0.15642,-0.15082,0.053919,0.014551,0.051011,0.006367
0.1618,-0.15706,-0.0053348,0.01467,0.050883,0.005179
0.19976,-0.60741,-0.02299,0.026422,0.051399,0.0052946
0.13335,-0.81933,0.015193,0.035948,0.051898,0.0061948
0.085455,-0.073879,-0.0014896,0.011917,0.053298,0.0057401
0.10232,-0.066019,0.0090138,0.012621,0.052396,0.0060805
0.1325,-0.13592,0.019419,0.013556,0.05311,0.0064573
0.15033,-0.15585,0.046815,0.01427,0.052328,0.0062046
0.16758,-0.15071,-0.0080217,0.014486,0.054,0.0064552
0.095923,-0.54418,0.017479,0.020201,0.053707,0.0060461
-0.56179,-0.48664,0.14449,0.0515,0.012543,0.0077883
-0.27814,0.027985,0.29211,0.052405,0.016093,0.0068717
0.37978,-0.19769,-0.18061,0.042536,0.018096,0.0083097
-0.017571,-0.70861,0.19872,0.043884,0.017042,0.0081508
-0.20143,-0.49937,0.14963,0.03562,0.024329,0.0071769
0.20188,-1.0837,0.021451,0.044382,0.026282,0.0074636
0.18967,-0.9009,-0.067684,0.03207,0.027284,0.0082232
-0.59934,0.16963,-0.14937,0.045016,0.029483,0.007731
0.17143,-0.85178,0.00071277,0.028808,0.031996,0.0072165
0.10627,-0.50178,-0.031176,0.017973,0.036696,0.0080916
0.13618,-0.54308,-0.038409,0.019837,0.036081,0.0079541
0.14494,-0.50264,-0.021426,0.019309,0.037149,0.0074407
0.13054,-0.5257,0.073353,0.021121,0.037531,0.0079043
0.23115,-0.58774,0.034323,0.02167,0.03729,0.0068663
0.15921,-0.7718,0.014827,0.025911,0.038227,0.0071277
0.24433,-0.7875,-0.0076821,0.033354,0.037549,0.0072831
0.068332,-0.43779,-0.0019547,0.016437,0.039233,0.0076125
0.11849,-0.42435,-0.0035098,0.016902,0.040335,0.0078461
0.17529,-0.49035,-0.022199,0.01961,0.040405,0.0070941
0.14989,-0.37248,0.0077746,0.017453,0.043757,0.0071385
0.05051,-0.28748,-0.035845,0.013946,0.045466,0.0071707
0.14665,-0.3638,-0.015937,0.017195,0.044874,0.0070851
0.085393,-0.28974,-0.021631,0.014967,0.045976,0.0083028
0.14483,-0.29892,0.016228,0.01627,0.046842,0.0077423
0.17564,-0.37051,-0.011511,0.018117,0.046123,0.007805
0.049584,-0.20797,0.036412,0.013235,0.048168,0.0075369
0.14283,-0.29662,0.068725,0.015639,0.048602,0.0077756
0.17948,-0.30446,0.018627,0.017412,0.04782,0.007369
0.09605,-0.62664,-0.018144,0.020999,0.048015,0.0073651
0.10449,-0.2089,-0.041465,0.013921,0.049179,0.0074727
0.13755,-0.21211,0.040467,0.014325,0.050326,0.0077359
0.15361,-0.28062,0.00077886,0.015951,0.04978,0.0082616
0.10699,-0.61136,-0.0058658,0.021228,0.049608,0.0070404
0.090565,-0.082504,0.030399,0.012776,0.051391,0.0067756
0.10372,-0.11106,0.058808,0.013125,0.052017,0.0077929
0.18444,-0.28294,-0.027725,0.016509,0.050694,0.0076514
0.10313,-0.574,0.012395,0.020799,0.051738,0.006812
0.12746,-0.59997,-0.0042934,0.022465,0.051116,0.0077359
0.21331,-0.63156,-0.010863,0.027466,0.051219,0.0074183
0.10063,-0.011054,0.014842,0.01223,0.053269,0.0082722
0.10475,-0.091942,0.035895,0.012431,0.052907,0.0071532
0.16777,-0.11235,0.034835,0.014394,0.053911,0.0077653
0.12147,-0.069381,0.008309,0.013449,0.053248,0.0077415
0.1332,-0.57113,0.020191,0.021825,0.052983,0.0078309
0.2844,-0.52064,-0.038443,0.049114,0.013353,0.009311
-0.1905,-0.42399,0.063792,0.05292,0.013022,0.0094914
-0.044514,-0.36681,0.42273,0.047654,0.013703,0.0098597
-0.2779,-0.4231,-0.20176,0.047899,0.014779,0.0092258
0.32883,-0.4138,0.12725,0.04521,0.015528,0.0094583
0.39436,-0.2725,-0.25413,0.042778,0.018037,0.0097834
0.69419,-0.3724,-0.078595,0.044976,0.017168,0.0099375
-0.59792,-0.28301,0.15501,0.046667,0.017629,0.0083893
0.1006,-0.10493,0.06939,0.039947,0.01971,0.0087736
-0.47724,-0.15529,0.015279,0.045243,0.019211,0.0085966
0.27664,0.064403,0.22136,0.039932,0.020722,0.0093728
0.15063,-1.08,-0.031731,0.039937,0.024186,0.0084858
0.18352,-1.0777,0.040641,0.043433,0.027085,0.0089556
0.16622,-1.0357,-0.017156,0.04091,0.030019,0.00842
0.12938,-0.83941,-0.0026767,0.024896,0.031704,0.0092485
0.2297,-0.86361,-0.0051083,0.034097,0.030406,0.0086889
0.18609,-1.03,-0.028759,0.042782,0.031355,0.0088227
0.099902,-0.30688,-0.12626,0.020249,0.034568,0.0099097
0.24972,-0.41109,0.11106,0.020008,0.035048,0.0087097
0.097258,-0.7717,0.019846,0.021744,0.036353,0.0096401
0.19253,-0.82553,-0.046228,0.029073,0.035665,0.0095999
0.19708,-0.80593,0.043507,0.029346,0.036974,0.0091956
0.14108,-0.98213,-0.017574,0.038196,0.03668,0.0093949
0.17892,-0.99723,-0.0033968,0.041925,0.036677,0.0097251
0.1364,-0.50149,-0.013052,0.019725,0.037184,0.0099022
0.16793,-0.78323,0.008561,0.027653,0.038618,0.0093681
0.22825,-0.97715,-0.036466,0.046559,0.037519,0.0087164
0.05478,-0.42769,-0.011094,0.014427,0.040094,0.0099768
0.14081,-0.49098,-0.013109,0.019349,0.038893,0.0088118
0.17216,-0.47019,-0.0067803,0.019686,0.039921,0.0083634
0.1968,-0.76082,0.0090493,0.027981,0.039439,0.0084789
0.089627,-0.42992,-0.0059579,0.01632,0.040985,0.0099424
0.15046,-0.42884,0.018624,0.018538,0.041373,0.009764
0.18461,-0.74382,0.0089616,0.027562,0.041307,0.0088979
0.04888,-0.3517,-0.0038211,0.014046,0.042951,0.0090329
0.14806,-0.38988,-0.0084704,0.017957,0.043665,0.0084566
0.12831,-0.37042,-0.0095149,0.017369,0.04413,0.0096317
0.15456,-0.38539,-0.036621,0.018424,0.044825,0.0084707
0.15001,-0.69884,-0.0019746,0.024608,0.04445,0.0089018
0.087419,-0.27992,-0.0127,0.014736,0.046794,0.0098085
-0.62724,-0.39116,-0.3704,0.048934,0.046863,0.0091204
0.069859,-0.24938,0.041757,0.013843,0.047385,0.0088314
0.12653,-0.28546,0.018279,0.015878,0.047725,0.0084936
0.18381,-0.67821,0.022766,0.02662,0.047275,0.0098621
0.16277,-0.87492,-0.010026,0.038995,0.047351,0.0095777
0.10956,-0.21255,-0.00071082,0.014417,0.050067,0.0088698
0.12036,-0.21815,-0.015994,0.015013,0.049094,0.0089666
0.13975,-0.26902,-0.0070883,0.016223,0.048962,0.0090665
0.16558,-0.26419,-0.00075975,0.016021,0.049923,0.0096243
0.18439,-0.63197,-0.036449,0.026052,0.050361,0.0099786
0.19678,-0.62194,0.040872,0.027426,0.049636,0.0089441
0.17653,-0.85291,-0.022678,0.039362,0.049865,0.0089594
0.018882,-0.058022,-0.012461,0.012258,0.052215,0.0095656
0.14292,-0.095062,0.02323,0.013994,0.051674,0.0099536
0.14087,-0.2023,0.025584,0.01457,0.051394,0.0087139
0.086755,-0.5802,0.01053,0.019839,0.051295,0.0098928
0.15705,-0.59611,-0.0033201,0.024331,0.051838,0.0092052
0.16773,-0.073575,0.0075172,0.013552,0.053892,0.0093082
0.14996,-0.12007,0.0061078,0.013217,0.052776,0.0092901
0.18874,-0.14082,0.032546,0.014435,0.053379,0.0087953
0.2023,-0.2156,0.015839,0.015959,0.052463,0.0097845
0.1025,-0.58192,0.00054617,0.020103,0.052384,0.0095479
0.13331,-0.7865,-0.08036,0.036137,0.053947,0.0095667
0.17884,-0.3729,0.31779,0.049946,0.015659,0.010153
-0.43916,0.11615,0.12691,0.052754,0.015703,0.011189
-0.39609,-0.17648,0.037659,0.051341,0.017564,0.010773
0.18244,-1.1347,-0.0051522,0.04407,0.021242,0.010218
0.20074,-1.0863,0.011923,0.045475,0.025108,0.010611
0.25128,-0.9088,0.018417,0.036283,0.027013,0.011294
0.20438,-0.36435,0.15603,0.020482,0.035146,0.010854
0.14562,-0.80085,0.052831,0.026309,0.034867,0.01146
0.13479,-0.98837,-0.021705,0.03737,0.035051,0.010364
0.11825,-0.79417,-0.016016,0.02288,0.036555,0.010088
0.11475,-0.47215,-0.025294,0.017912,0.03748,0.010006
0.14815,-0.78168,-0.0022284,0.024874,0.038362,0.010635
0.11114,-0.4567,-0.039572,0.017555,0.039151,0.010333
0.13886,-0.46964,-0.011616,0.018993,0.039521,0.010716
0.13849,-0.42933,0.0022082,0.017745,0.04213,0.011058
0.14856,-0.75955,-0.013674,0.024409,0.040997,0.011614
0.16013,-0.38152,-0.008111,0.018631,0.044601,0.010291
0.082496,-0.28929,-0.010125,0.014924,0.04616,0.010858
0.1517,-0.34957,0.027141,0.017106,0.04695,0.01116
0.20877,-0.35494,-0.012136,0.019881,0.045678,0.011405
0.2082,-0.90041,-0.0018712,0.043748,0.045989,0.010584
0.19822,-0.67112,0.03479,0.027793,0.047434,0.010899
0.19915,-0.64974,0.0069872,0.02729,0.048696,0.010841
0.12381,-0.22767,0.0097193,0.014904,0.0493,0.010458
0.15471,-0.23996,0.01181,0.015988,0.049594,0.011372
0.16131,-0.20829,0.013034,0.015101,0.050578,0.010433
0.15773,-0.63125,-0.022448,0.023895,0.050522,0.010771
0.19877,-0.63805,-0.0022355,0.027784,0.05051,0.0103
0.13917,-0.22,0.024631,0.014696,0.050816,0.011603
0.16227,-0.19601,0.018848,0.014899,0.051853,0.010703
0.16582,-0.24889,-0.010777,0.016204,0.050628,0.010641
0.22063,-0.83138,-0.0034661,0.043568,0.052201,0.01026
0.075522,0.0004539,0.0081448,0.012307,0.052814,0.01047
0.18403,-0.15018,0.028296,0.014422,0.052701,0.010021
0.13266,-0.10371,0.013359,0.013103,0.053635,0.010549
0.11268,-0.12787,0.020711,0.013067,0.053081,0.011522
0.20643,-0.11663,0.021485,0.014698,0.053829,0.010774
-0.02578,-0.39917,0.4257,0.052414,0.011747,0.012185
0.082963,-0.63024,0.43037,0.051285,0.012989,0.012143
0.41162,-0.55198,-0.13821,0.047159,0.014004,0.012336
0.22926,-0.20793,-0.02196,0.046017,0.017503,0.012976
0.2822,-0.085912,-0.012802,0.042394,0.018601,0.013009
0.50985,-0.10844,-0.052541,0.04304,0.020148,0.012275
-0.46461,-0.52103,0.031574,0.052845,0.021327,0.012652
-0.48072,-0.32477,0.078393,0.043006,0.022757,0.012888
-0.49952,-0.10117,0.35661,0.051438,0.024609,0.012296
0.23311,-0.90025,0.049298,0.034924,0.026682,0.011667
-0.85362,-0.15997,0.16383,0.039101,0.027383,0.012898
0.2045,-1.0684,-0.0088192,0.044826,0.028227,0.01208
0.22776,-1.068,0.011933,0.047684,0.029098,0.012457
0.42402,-0.3619,0.0085885,0.024289,0.031814,0.012525
0.18122,-0.84363,0.0034787,0.028663,0.032853,0.012108
0.17037,-0.54629,-0.0071651,0.021518,0.034981,0.012263
0.096909,-0.4282,-0.018792,0.016887,0.039569,0.012214
0.13151,-0.45368,-0.003655,0.01859,0.040105,0.012066
0.1322,-0.76895,0.0036313,0.023726,0.038818,0.01225
0.0536,-0.36235,-0.013696,0.0145,0.041979,0.013296
0.15307,-0.45017,-0.0079895,0.019715,0.041407,0.011755
0.11228,-0.38277,-0.037609,0.01646,0.042898,0.011677
0.17741,-0.39449,-0.0076124,0.019168,0.043488,0.012672
0.096771,-0.72419,-0.032875,0.02126,0.04244,0.012616
0.18577,-0.73167,0.0065456,0.027316,0.042846,0.012032
0.18718,-0.92238,-0.0054963,0.041765,0.042289,0.012146
0.17837,-0.37834,-0.016713,0.018394,0.044762,0.012747
0.13236,-0.33311,0.012579,0.016571,0.045729,0.012375
0.15439,-0.34711,0.0078846,0.017374,0.046655,0.012361
0.18151,-0.88308,0.0056535,0.041056,0.046581,0.012455
0.11677,-0.28401,-0.031588,0.015511,0.048233,0.013063
0.15018,-0.25834,0.011136,0.016184,0.048348,0.01201
0.16153,-0.30394,-0.028788,0.01831,0.04832,0.012689
0.11098,-0.63302,0.0047947,0.019217,0.047412,0.013085
0.13501,-0.65925,-0.018903,0.02313,0.048194,0.012814
0.044857,-0.20193,-0.021703,0.013157,0.049168,0.01168
0.057914,-0.18154,0.0094168,0.013269,0.049065,0.01314
0.098279,-0.18257,-0.02239,0.013839,0.050299,0.012654
0.13459,-0.2437,-0.012002,0.014795,0.049638,0.01185
0.17303,-0.24792,0.014112,0.015906,0.050289,0.012736
0.14274,-0.60058,-0.066722,0.022897,0.050611,0.012068
0.16765,-0.63725,-0.0078624,0.025403,0.05028,0.011936
0.14412,-0.84219,0.016275,0.037205,0.049489,0.012674
0.063597,-0.083298,-0.0046739,0.012535,0.051658,0.012487
0.19069,-0.21065,0.0255,0.016326,0.051701,0.012006
0.11289,-0.10439,-0.029049,0.012209,0.053002,0.012415
0.13726,-0.11153,-0.0085565,0.013807,0.053305,0.012449
0.18439,-0.17505,0.031855,0.014713,0.052917,0.011674
0.14694,-0.58896,0.011271,0.023098,0.053609,0.012185
0.30411,-0.1542,-0.09533,0.049998,0.014443,0.014164
0.36446,-0.26041,-0.071252,0.044553,0.016687,0.013914
0.16609,-0.35523,0.16875,0.046753,0.016562,0.014604
-0.18923,-0.025015,-0.23802,0.051363,0.019879,0.013417
-0.099824,0.084458,-0.17132,0.040696,0.02256,0.013722
0.22973,-0.89978,-0.015267,0.034773,0.027472,0.013648
0.19429,-0.885,0.026492,0.030389,0.029312,0.013915
0.14449,-1.0311,-0.0032643,0.038796,0.029992,0.013394
0.14414,-0.84012,0.039864,0.026453,0.031677,0.013876
0.16865,-0.87531,0.037862,0.027825,0.030918,0.014583
0.18131,-1.023,-0.0056434,0.042856,0.03177,0.014162
0.21862,-1.0317,-0.053522,0.046037,0.031694,0.013664
0.12895,-0.818,0.0052596,0.024426,0.033559,0.014821
0.19158,-1.025,0.0084195,0.043839,0.033195,0.01491
0.17005,-0.53536,0.021153,0.021329,0.03656,0.013891
0.19099,-0.73832,-0.030906,0.023341,0.036654,0.01416
0.19134,-0.99991,-0.0027638,0.042872,0.03667,0.013708
0.17728,-0.48074,-0.00016421,0.02028,0.038796,0.014438
0.15396,-0.94095,-0.017615,0.039126,0.039787,0.014134
0.15283,-0.4301,-0.018163,0.018436,0.041127,0.013568
0.1884,-0.47752,0.028826,0.020403,0.040769,0.01436
0.19604,-0.94119,-0.032548,0.043904,0.041449,0.013968
0.16874,-0.42303,0.011681,0.018921,0.042876,0.014127
0.15775,-0.72578,-0.0040992,0.025752,0.042972,0.014033
0.13335,-0.35745,-0.010408,0.016864,0.044598,0.013412
0.16882,-0.34835,-0.034248,0.018052,0.045497,0.013663
0.14822,-0.70297,-0.0068811,0.024141,0.044538,0.014558
-0.3963,0.092751,0.26365,0.038176,0.045426,0.013737
0.056906,-0.2611,-0.012229,0.013768,0.046378,0.013778
0.0877,-0.214,-0.00014799,0.014452,0.048788,0.014358
0.055503,-0.17854,0.0078788,0.012951,0.049809,0.013994
0.11828,-0.19385,-0.0088406,0.014443,0.050518,0.0141
0.16237,-0.26569,0.025929,0.016214,0.049527,0.014088
0.13647,-0.61383,-0.040464,0.022604,0.050419,0.014937
0.12829,-0.16262,-0.028237,0.012713,0.051785,0.013602
0.12988,-0.17866,0.002009,0.01445,0.051512,0.013589
0.14662,-0.13347,-0.0054668,0.013443,0.052077,0.014441
0.18103,-0.84801,-0.017656,0.040626,0.050928,0.013382
0.080967,-0.11421,0.013482,0.012392,0.052599,0.014259
0.19752,-0.13295,0.003928,0.014605,0.053879,0.014577
0.141,-0.10976,-0.0017548,0.013807,0.053845,0.013443
0.12891,-0.10673,-0.0049154,0.013353,0.052832,0.013346
0.16387,-0.17699,0.016707,0.015438,0.052592,0.014288
0.15009,-0.56019,0.018089,0.022995,0.053638,0.014437
0.15923,-0.81346,-0.012244,0.038233,0.053472,0.013949
-0.48128,-0.50785,0.058349,0.052885,0.012688,0.015053
-0.52412,-0.33263,0.089092,0.051797,0.013782,0.015325
0.37757,-0.23674,0.041239,0.045138,0.015364,0.015864
0.52997,-0.31035,0.05665,0.048018,0.01536,0.015592
0.27808,-0.27524,0.077164,0.042427,0.017802,0.016346
0.16957,-0.12981,0.19934,0.044084,0.018915,0.015009
0.19922,-1.1317,0.027902,0.045798,0.019852,0.015839
0.029183,-0.38956,0.28949,0.046798,0.018688,0.015733
0.31372,-0.16198,0.31098,0.0481,0.018764,0.01634
0.25486,-0.0051403,0.081169,0.038752,0.020816,0.016067
0.1799,-1.061,-0.050335,0.041867,0.028261,0.01589
0.12789,-1.0322,-0.0036593,0.037333,0.029515,0.015876
0.18464,-0.67171,0.044923,0.023481,0.031822,0.016111
0.018583,0.03213,-0.3139,0.050284,0.033485,0.015308
0.1914,-0.72058,-0.052931,0.021281,0.033887,0.015738
