"v:0","v:1","v:2","Points:0","Points:1","Points:2"
-0.076135,0.024977,-8.1046e-05,0.042685,0.02011,0.00054492
-0.078241,0.023445,-0.00011504,0.043269,0.019302,0.00098288
-0.0785,0.022103,0.00010403,0.044266,0.018977,0.00054521
-0.079258,0.022233,-4.3226e-05,0.043988,0.02003,0.00054579
-0.076331,0.021683,1.6017e-06,0.044352,0.020111,0.0015951
-0.078036,0.020605,7.3081e-05,0.044778,0.019111,0.001497
-0.07654,0.019874,4.101e-05,0.045119,0.019934,0.00084277
-0.078553,0.019369,-7.4369e-05,0.045355,0.018914,0.00054492
-0.076473,0.016294,0.00034553,0.046162,0.020155,0.0015358
-0.077044,0.017309,-0.00016191,0.046141,0.019702,0.00054576
-0.079139,0.016886,-9.9621e-05,0.04641,0.018647,0.00054562
-0.077108,0.01575,0.00043507,0.046953,0.019203,0.0013459
-0.07643,0.014861,0.00015489,0.047236,0.019916,0.00054529
-0.075502,0.014639,0.00019025,0.047428,0.020208,0.0015762
-0.078477,0.014088,-3.2198e-05,0.047625,0.018898,0.00054515
-0.07962,0.012266,-0.0022106,0.048211,0.019065,0.0014826
-0.076937,0.012315,-6.7693e-05,0.048477,0.019576,0.00054548
-0.075938,0.011871,-0.00019542,0.048838,0.020005,0.0014788
-0.080128,0.010618,-0.00072343,0.049302,0.01865,0.0014689
-0.075488,0.010424,-0.00017257,0.049361,0.020213,0.00054571
-0.077404,0.0089467,-0.00012456,0.049837,0.019589,0.001601
-0.077607,0.0089651,-6.9319e-05,0.049942,0.019292,0.00055867
-0.07835,0.0067992,-0.0001047,0.050822,0.019148,0.0014487
-0.07661,0.0066552,0.0001811,0.050925,0.019762,0.00055397
-0.077538,0.0069524,-0.00032328,0.050823,0.020235,0.0015322
-0.079111,0.0049216,-2.7883e-05,0.051746,0.018699,0.00093097
-0.077194,0.0045387,0.00022534,0.052012,0.019682,0.00054558
-0.079252,0.0028514,-0.00030604,0.052701,0.018814,0.0015987
-0.078511,0.0026411,-0.00023778,0.052888,0.019034,0.00054848
-0.072872,0.037029,-0.0001279,0.037513,0.02139,0.00054541
-0.071984,0.035892,-8.8237e-05,0.038095,0.021727,0.0014018
-0.073423,0.034729,-7.9724e-05,0.038581,0.021177,0.00054572
-0.074234,0.033348,-0.00015327,0.038905,0.02103,0.0016181
-0.07459,0.032304,7.2877e-05,0.039547,0.020679,0.00060549
-0.072429,0.031898,0.00046091,0.039875,0.021701,0.00079008
-0.073103,0.029627,0.00011091,0.04084,0.021259,0.00054554
-0.073562,0.028975,0.00060201,0.040808,0.021911,0.0015317
-0.07331,0.028677,-0.00011675,0.041129,0.02087,0.0015214
-0.074037,0.026775,-0.00014221,0.041802,0.020748,0.00055486
-0.072502,0.026652,0.0017951,0.041727,0.021774,0.00091578
-0.079029,0.027655,-0.00011216,0.042248,0.020672,0.0015615
-0.072601,0.024306,0.00075194,0.042748,0.021637,0.001488
-0.075638,0.023243,2.0302e-05,0.043355,0.02046,0.0013287
-0.071444,0.023756,0.00031843,0.043004,0.021152,0.00054593
-0.07081,0.023311,0.00050386,0.043842,0.021433,0.0014968
-0.074281,0.020801,-0.00038113,0.04432,0.021066,0.00058867
-0.073866,0.020066,-0.0022525,0.044898,0.021052,0.0015553
-0.072722,0.018541,0.00017146,0.045406,0.020942,0.0005457
-0.072158,0.018227,0.00073186,0.045683,0.021802,0.001635
-0.071037,0.017182,0.000867,0.046134,0.021751,0.0005528
-0.074051,0.016443,0.00024256,0.046584,0.0212,0.001523
-0.074999,0.016482,0.00011934,0.046509,0.020727,0.00054527
-0.071125,0.015627,0.0018099,0.0472,0.021691,0.00076915
-0.071856,0.013002,-0.00072865,0.048265,0.021742,0.00054538
-0.074471,0.012709,-0.0007565,0.048336,0.020656,0.00054607
-0.074391,0.012229,1.274e-05,0.048309,0.02095,0.0015951
-0.071867,0.010771,-0.00031773,0.04926,0.021298,0.00054914
-0.077459,0.0088801,-0.001853,0.049448,0.021707,0.0015518
-0.073727,0.0078749,0.001409,0.050341,0.020677,0.00065
-0.075629,0.0072378,0.0035474,0.050509,0.021435,0.0014153
-0.070966,0.007182,8.3229e-05,0.051142,0.021679,0.00054743
-0.075456,0.0050021,-0.00057454,0.051524,0.021068,0.0015652
-0.075541,0.0052268,-5.1052e-05,0.0516,0.020691,0.00054566
-0.073558,0.0040162,0.00033185,0.052284,0.021465,0.00089238
-0.076576,0.0029312,0.0017228,0.05234,0.020394,0.0013019
-0.067887,0.043038,0.0012786,0.035155,0.023446,0.00054648
-0.070131,0.040463,-0.0005047,0.03582,0.022666,0.00091324
-0.071547,0.038756,-4.9281e-05,0.036634,0.022032,0.000562
-0.073769,0.038106,-0.0001806,0.037009,0.02208,0.0015872
-0.071873,0.038234,0.0035681,0.036957,0.023054,0.00076188
-0.070719,0.036296,-0.00016284,0.037873,0.022418,0.00054589
-0.069631,0.036581,-0.00033588,0.037843,0.0231,0.0013944
-0.071323,0.034047,0.00015069,0.038941,0.022205,0.00054583
-0.068852,0.034823,0.0037504,0.038591,0.023235,0.00061295
-0.072681,0.036403,-0.002363,0.039565,0.023391,0.0014883
-0.069645,0.031876,0.00057689,0.039788,0.022891,0.00054577
-0.071686,0.029403,0.00011593,0.040744,0.022369,0.00054557
-0.067608,0.028063,0.0014232,0.041075,0.02296,0.0014034
-0.069112,0.024696,0.00016637,0.041743,0.022804,0.00055475
-0.071069,0.022398,4.6198e-05,0.042655,0.022208,0.00054584
-0.070704,0.025397,-0.0034677,0.042636,0.023092,0.0011834
-0.070593,0.023391,-0.00043427,0.043719,0.021974,0.00054572
-0.055429,0.021899,0.0038884,0.043822,0.023057,0.00060617
-0.072676,0.02255,-0.00096094,0.043469,0.022458,0.0014888
-0.072684,0.018647,-0.00047725,0.044555,0.022374,0.0014553
-0.071737,0.019002,0.00012392,0.044969,0.02194,0.00054581
-0.072019,0.018892,0.00056119,0.045089,0.023023,0.00054573
-0.071341,0.017766,8.6467e-06,0.0458,0.022847,0.001352
-0.07112,0.017108,0.00058896,0.046671,0.0227,0.00054594
-0.071518,0.01723,0.00036732,0.046753,0.023373,0.0013984
-0.076784,0.017445,0.00037467,0.046794,0.022264,0.0016361
-0.070779,0.014521,0.0011248,0.04776,0.022708,0.00055926
-0.074853,0.011607,-0.00030272,0.048437,0.022119,0.0015527
-0.069681,0.0071122,0.012248,0.049106,0.022419,0.00069276
-0.070157,0.0097342,0.00031897,0.050099,0.021993,0.00054586
-0.075134,0.0074581,0.0024965,0.050063,0.0226,0.0014502
-0.072518,0.003407,-4.7565e-05,0.050105,0.023207,0.00054589
-0.06432,0.0093386,-8.9796e-05,0.051443,0.022736,0.00054574
-0.072339,0.0057237,0.0012171,0.051633,0.022145,0.0014408
-0.069549,0.020217,-0.00027693,0.045092,0.023673,0.0014205
-0.091146,0.011233,0.00048897,0.04889,0.013358,0.0021549
-0.091279,0.0093525,0.00019852,0.04982,0.013252,0.0027349
-0.092325,0.0081782,0.00025697,0.050368,0.012796,0.001911
-0.091783,0.0068325,0.00027099,0.05103,0.01301,0.0027493
-0.092201,0.0042482,2.6398e-05,0.052026,0.012826,0.0023472
-0.094206,0.003681,-7.4265e-05,0.052281,0.011853,0.0027592
-0.090937,0.0025955,6.8686e-05,0.052824,0.013388,0.0018631
-0.093141,0.0021713,-0.00012248,0.052969,0.012328,0.0020628
-0.091743,0.0019574,-0.0001571,0.052918,0.012962,0.0029579
-0.087314,0.016523,-0.00031972,0.046668,0.015141,0.0019956
-0.088042,0.015047,-0.00040539,0.047243,0.014695,0.0029707
-0.090371,0.011231,0.00018883,0.048933,0.013586,0.0032692
-0.089356,0.013075,0.00044344,0.048104,0.014063,0.0027486
-0.087623,0.011845,0.00025039,0.048763,0.014923,0.002645
-0.089329,0.0099496,0.000171,0.049531,0.01422,0.0023307
-0.088352,0.0095299,-3.8797e-05,0.049707,0.014776,0.0032482
-0.0878,0.0080444,-0.00015732,0.050354,0.014931,0.0023531
-0.089625,0.0078469,-1.5067e-05,0.050495,0.014057,0.0030238
-0.089847,0.0073625,4.2692e-05,0.050642,0.013962,0.0019493
-0.088717,0.0055125,-0.00022539,0.051391,0.014617,0.0024633
-0.090308,0.0042425,-8.199e-05,0.052028,0.013807,0.0028145
-0.088056,0.0033881,-0.0008021,0.05204,0.014856,0.0033148
-0.08811,0.0026586,-0.00056802,0.052514,0.014665,0.0023523
-0.085547,0.019366,-0.00025893,0.045249,0.015978,0.0025143
-0.083333,0.017814,-0.00022098,0.046166,0.016847,0.0025245
-0.086453,0.016521,-0.00048754,0.046594,0.015521,0.0032561
-0.08518,0.01582,-0.00027934,0.046953,0.016105,0.0024091
-0.083818,0.014533,0.00013916,0.047252,0.016768,0.0032181
-0.086326,0.014026,-0.00014637,0.047829,0.015446,0.002441
-0.083674,0.013411,3.3236e-05,0.04788,0.016665,0.0022979
-0.084746,0.011918,-0.00019584,0.04862,0.016079,0.0028422
-0.083484,0.010071,-0.00049746,0.049541,0.016722,0.0022336
-0.085964,0.0098753,-0.00068136,0.049544,0.015655,0.0024495
-0.085528,0.0075795,-0.00025516,0.050543,0.015906,0.0027992
-0.08377,0.0077701,-0.00044108,0.050121,0.016847,0.0031559
-0.08354,0.0055026,-0.00054706,0.051284,0.016705,0.0028058
-0.085129,0.0057889,-0.00023812,0.051335,0.01622,0.001699
-0.08607,0.0050885,-0.00030376,0.051591,0.015678,0.0026079
-0.08495,0.0032344,-0.00024848,0.052455,0.015979,0.0019629
-0.084653,0.0030477,-0.0002011,0.052443,0.016209,0.0030271
-0.078563,0.027259,0.00021687,0.041648,0.018562,0.0023762
-0.079899,0.024925,0.00062856,0.042765,0.018223,0.0030304
-0.080366,0.024092,5.8015e-05,0.042872,0.017858,0.0018044
-0.082884,0.022732,0.0001796,0.043766,0.017093,0.0027525
-0.079479,0.02298,0.00034198,0.043743,0.018506,0.0026431
-0.080747,0.02124,3.395e-05,0.044491,0.017922,0.0021095
-0.083111,0.020276,-0.0001984,0.044828,0.01698,0.0025369
-0.081522,0.019041,-0.00033541,0.045588,0.01767,0.0021095
-0.081722,0.01917,-7.4356e-05,0.045357,0.017646,0.0032173
-0.080329,0.017024,9.1387e-05,0.04631,0.018228,0.0027059
-0.081899,0.015024,5.5151e-05,0.047069,0.017496,0.0024291
-0.080305,0.013831,-8.9749e-05,0.047687,0.018404,0.002562
-0.081898,0.011582,-0.00025514,0.04869,0.017391,0.0023487
-0.080852,0.011956,-0.00046101,0.048576,0.018027,0.003225
-0.089639,0.0017124,-0.0065334,0.049636,0.017752,0.00279
-0.082054,0.0070627,-4.6842e-05,0.050602,0.01744,0.0023797
-0.080571,0.0059187,-0.0007653,0.051042,0.0185,0.0033157
-0.085334,0.0015101,-0.00067102,0.051395,0.018348,0.0019151
-0.081532,0.00442,-0.00012878,0.051719,0.017815,0.0028075
-0.082686,0.0037864,-6.7487e-05,0.052207,0.016983,0.0023
-0.081429,0.0025218,0.00051411,0.052743,0.018197,0.002501
-0.076824,0.031699,0.00027393,0.039843,0.019489,0.0026003
-0.077762,0.029957,0.00033598,0.040459,0.019268,0.00173
-0.078116,0.02937,-0.00045492,0.04079,0.019009,0.0028788
-0.076006,0.028999,-0.00060229,0.041007,0.020056,0.0030823
-0.07642,0.027847,-0.00070696,0.041378,0.019889,0.0019225
-0.076795,0.026686,-0.00013598,0.042035,0.019845,0.0027897
-0.078312,0.024328,2.8297e-05,0.042686,0.018871,0.0021591
-0.075815,0.025015,0.00057745,0.042943,0.020193,0.0023006
-0.077907,0.024262,-4.2931e-05,0.043005,0.019296,0.0031104
-0.077735,0.023237,0.00033357,0.04365,0.019407,0.0020392
-0.078118,0.021267,0.000337,0.044476,0.019306,0.0027424
-0.079696,0.019097,0.00017421,0.045291,0.018684,0.0023745
-0.076005,0.019014,-7.6798e-05,0.045315,0.019777,0.0021695
-0.077995,0.016758,-0.00038459,0.045656,0.019269,0.0032182
-0.07668,0.015143,-0.0019638,0.04623,0.020148,0.002927
-0.076823,0.016826,0.00054,0.046297,0.019309,0.0022086
-0.077787,0.015518,0.00073954,0.046749,0.019228,0.0031961
-0.077889,0.014728,0.00012885,0.047384,0.019423,0.0023298
-0.076124,0.014654,0.00021082,0.047412,0.020092,0.0031896
-0.075551,0.01305,-0.00018666,0.048196,0.020151,0.0023465
-0.077218,0.012179,-0.00059267,0.048394,0.01963,0.0032821
-0.079953,0.011755,-0.00071838,0.048718,0.018707,0.002386
-0.077835,0.010837,-0.00028071,0.04924,0.019654,0.00251
-0.079595,0.0091133,-0.00028242,0.050075,0.018592,0.0022368
-0.078852,0.0089634,-0.00027391,0.049968,0.019165,0.0031564
-0.07676,0.0077296,-8.9405e-05,0.050296,0.020058,0.0024698
-0.08334,0.0032214,-0.0041639,0.051287,0.019268,0.0025828
-0.077981,0.0042814,-2.7687e-05,0.051848,0.019487,0.0016751
-0.077165,0.0046458,-0.00019495,0.051875,0.019893,0.0033208
-0.079382,0.0039599,0.00038154,0.052267,0.018801,0.0032726
-0.078393,0.0025187,-0.00035294,0.052701,0.01943,0.0024966
-0.072241,0.036578,-0.00041415,0.037945,0.021723,0.0030816
-0.074345,0.035957,-0.00028611,0.038054,0.020975,0.0022976
-0.074233,0.035069,-0.00047611,0.038733,0.020926,0.0031483
-0.07276,0.034517,-0.00082299,0.038861,0.021744,0.0024405
-0.075684,0.030622,-0.00018394,0.040382,0.0203,0.002077
-0.074951,0.032436,0.00012997,0.039746,0.020521,0.0029338
-0.073658,0.031113,9.3353e-06,0.039954,0.021262,0.0017963
-0.075322,0.029423,7.2903e-05,0.040755,0.021071,0.0027793
-0.073619,0.026753,-0.0012446,0.041539,0.021778,0.002507
-0.074921,0.026797,-0.00046805,0.042189,0.020911,0.0026232
-0.073092,0.0245,-0.00092355,0.043233,0.021239,0.0023792
-0.073472,0.023151,-0.00018162,0.043947,0.021477,0.0031663
-0.076325,0.021777,0.00015502,0.044124,0.020602,0.0025409
-0.076202,0.020042,-0.00046624,0.045024,0.020271,0.0030956
-0.074699,0.020227,-0.00073871,0.044936,0.021298,0.0027466
-0.075862,0.016608,-0.00013224,0.045821,0.020909,0.002244
-0.074729,0.016163,-0.00075203,0.046469,0.021653,0.002704
-0.074783,0.015515,7.8705e-05,0.046993,0.02074,0.0024213
-0.072856,0.014075,0.00031279,0.047585,0.021594,0.0020944
-0.074301,0.012882,0.00079604,0.048032,0.021056,0.0029309
-0.074853,0.010955,-0.0002179,0.048832,0.021642,0.0024487
-0.075424,0.010778,-0.00014772,0.049361,0.020721,0.0026881
-0.07819,0.0086582,0.00059521,0.049772,0.020674,0.0016731
-0.073509,0.010377,-0.00044741,0.049922,0.021643,0.0025349
-0.075458,0.0071828,-0.0010277,0.050802,0.021019,0.0023837
-0.072641,0.0081733,0.00049323,0.050978,0.0219,0.0032005
-0.074751,0.0052637,-0.00014102,0.05166,0.02105,0.0031717
-0.077634,0.0047053,-0.00044365,0.051635,0.020318,0.0023467
-0.076058,0.0019809,0.00067382,0.052581,0.020588,0.0028158
-0.075188,0.0026075,0.00014362,0.052465,0.021346,0.0020393
-0.070138,0.043273,-0.0010201,0.034933,0.023394,0.00287
-0.068889,0.040939,-0.00022842,0.036044,0.023168,0.0027259
-0.070891,0.038445,0.00010178,0.036887,0.022478,0.0027522
-0.06841,0.036372,-0.0021138,0.03681,0.023114,0.0018702
-0.068459,0.037361,-0.00015645,0.03722,0.023446,0.0031273
-0.070729,0.037057,-0.00016774,0.037837,0.02239,0.0022268
-0.068945,0.036554,-0.00065926,0.038033,0.02347,0.0024016
-0.071169,0.034995,-0.00052953,0.038423,0.022717,0.0030857
-0.069995,0.036062,0.00042546,0.038825,0.022807,0.0020353
-0.071863,0.033332,0.00055516,0.039476,0.022452,0.0030023
-0.072801,0.030495,0.00093814,0.040366,0.022054,0.0025166
-0.071205,0.032716,0.00054227,0.039731,0.022323,0.0016729
-0.080642,0.027757,-0.0094371,0.040342,0.023096,0.0022006
-0.066508,0.029735,-0.0044813,0.040195,0.023221,0.0032855
-0.071862,0.029902,-0.00030134,0.041067,0.022422,0.0032647
-0.07099,0.02585,0.00087681,0.04196,0.022805,0.0027703
-0.069636,0.026869,0.0011024,0.042,0.022415,0.001753
-0.072052,0.025091,-0.0012532,0.042858,0.022187,0.002764
-0.060478,0.016235,0.023815,0.043445,0.023104,0.0028129
-0.071997,0.020783,-0.0020816,0.04401,0.022261,0.0024135
-0.063611,0.01867,0.0041206,0.044384,0.023245,0.002129
-0.071634,0.020653,-0.0013466,0.044656,0.022894,0.0032088
-0.072205,0.020104,-0.00086723,0.0451,0.022317,0.0023974
-0.07209,0.018086,6.4617e-05,0.045914,0.022504,0.0030973
-0.070506,0.018317,-0.0010508,0.046177,0.023208,0.0023086
-0.073293,0.015468,0.0010686,0.047012,0.022597,0.0026506
-0.073176,0.013608,0.0011089,0.047683,0.02289,0.0017003
-0.073545,0.012425,-0.00055173,0.048086,0.022422,0.0025983
-0.0571,0.011453,-0.021095,0.048767,0.023125,0.0018079
-0.079162,0.0078827,-0.0028184,0.049508,0.022648,0.0024543
-0.070812,0.0055661,-0.0011617,0.050779,0.022211,0.0021743
-0.061595,0.025282,0.015643,0.051535,0.022917,0.0032207
-0.072578,0.0046677,-0.0001972,0.051806,0.022072,0.0025138
-0.091295,0.010641,-5.2161e-05,0.049211,0.013239,0.0042638
-0.092785,0.0096464,0.00012787,0.049703,0.012563,0.0035687
-0.090989,0.0083011,-3.1537e-05,0.050309,0.013411,0.0038804
-0.093926,0.0070965,-0.00022486,0.050717,0.012166,0.0049865
-0.091557,0.0063699,-0.00035623,0.051058,0.013133,0.0046194
-0.093141,0.0069531,0.00032863,0.050977,0.012352,0.0036163
-0.093163,0.0050357,-0.00014143,0.051779,0.012336,0.0047973
-0.091116,0.0044795,8.0656e-05,0.051852,0.012995,0.003519
-0.09378,0.0039056,1.5475e-05,0.052132,0.011988,0.0038277
-0.09155,0.0026799,-5.5731e-05,0.052661,0.012979,0.0047937
-0.087355,0.015843,-5.0548e-05,0.047003,0.015145,0.0041949
-0.08825,0.014167,-5.7672e-05,0.047661,0.014665,0.0049178
-0.090596,0.012966,0.00017491,0.048181,0.013521,0.0040543
-0.088796,0.012867,-0.00016743,0.048177,0.014606,0.0039606
-0.08761,0.011262,-1.694e-05,0.048853,0.014922,0.004973
-0.089684,0.010505,-0.00052267,0.049232,0.014317,0.0041145
-0.088899,0.0083495,-4.0099e-05,0.050343,0.014481,0.0040828
-0.080653,0.0044354,0.0042021,0.050965,0.01503,0.0033771
-0.089163,0.0064057,-0.00013466,0.051009,0.014186,0.004894
-0.089471,0.0057415,-0.00023016,0.051382,0.014056,0.0036553
-0.087561,0.0052522,-0.00037347,0.05161,0.014892,0.0043156
-0.090014,0.0042992,-0.00029405,0.051945,0.013759,0.0045383
-0.08917,0.0017334,-0.00011797,0.052839,0.013541,0.0038776
-0.088034,0.0025153,-0.00036436,0.052666,0.014554,0.0043571
-0.085588,0.020141,-0.0003698,0.045056,0.015802,0.0039984
-0.083987,0.019163,-0.00027889,0.045416,0.016384,0.0048463
-0.08419,0.018875,-0.00036331,0.045585,0.016533,0.0033888
-0.086524,0.017829,0.00011796,0.046034,0.01553,0.0045112
-0.084732,0.016565,-0.00030722,0.046494,0.016347,0.0039582
-0.087279,0.014373,-0.00072134,0.047055,0.016053,0.0048843
-0.085508,0.013433,0.00081739,0.047722,0.016534,0.0041705
-0.086316,0.013985,-8.1222e-05,0.047777,0.015522,0.0035264
-0.08604,0.013177,0.00042896,0.048095,0.015616,0.004619
-0.087381,0.011625,0.00054866,0.048877,0.015371,0.0036303
-0.084674,0.010429,0.00045792,0.049283,0.01638,0.003672
-0.085588,0.010581,0.00050285,0.049251,0.015877,0.0046376
-0.086478,0.0061822,0.0010233,0.050691,0.015226,0.0047974
-0.087346,0.008007,0.00099653,0.050045,0.015533,0.0039513
-0.084495,0.0084803,-0.00036005,0.050212,0.016388,0.0046023
-0.084625,0.0069724,-0.00034127,0.050878,0.016331,0.0037438
-0.085092,0.0060228,-0.00035298,0.051266,0.016152,0.0047452
-0.085706,0.0044481,-0.00039024,0.051854,0.015864,0.0038744
-0.086471,0.0032426,-0.00028837,0.052444,0.015558,0.0047354
-0.084345,0.0035082,-0.00025899,0.052261,0.016629,0.0046595
-0.07953,0.028126,0.00031255,0.041564,0.018422,0.0042317
-0.081107,0.024865,0.00028397,0.042895,0.01771,0.0046325
-0.081934,0.024713,0.00054667,0.043027,0.017292,0.0035285
-0.082222,0.022801,0.00028275,0.043792,0.017191,0.0042971
-0.079781,0.022765,0.00015647,0.043822,0.018263,0.0044876
-0.08081,0.02233,0.00020872,0.044025,0.017872,0.0034807
-0.083372,0.020832,-0.00018961,0.044605,0.016958,0.0036045
-0.081063,0.020779,0.0004139,0.044718,0.017671,0.0046742
-0.082184,0.018775,-4.6348e-05,0.045607,0.017247,0.0042105
-0.080008,0.018015,0.00016415,0.045919,0.018251,0.0039277
-0.083724,0.016572,-0.00030603,0.046418,0.016937,0.0048703
-0.082063,0.016851,0.00012022,0.0464,0.017413,0.0034247
-0.081616,0.014653,0.00016524,0.047123,0.017649,0.0044463
-0.081309,0.014039,0.0001226,0.047536,0.017792,0.0034494
-0.082693,0.011213,0.0031596,0.048388,0.016969,0.0034256
-0.081565,0.01127,0.00029496,0.048311,0.01741,0.0044383
-0.080596,0.011117,-0.00030677,0.048842,0.018338,0.0042339
-0.083338,0.010055,-0.0006606,0.049312,0.016981,0.0047688
-0.082199,0.01034,-0.00036332,0.049314,0.017461,0.003791
-0.080843,0.0088707,0.0001535,0.050068,0.018244,0.0037303
-0.08067,0.0083339,-0.00079789,0.049948,0.018449,0.0048461
-0.082639,0.008593,0.00019967,0.050265,0.017466,0.0044667
-0.083125,0.0060977,-0.0005044,0.050957,0.017408,0.0035715
-0.080427,0.0071677,-0.00010907,0.05093,0.018324,0.0043909
-0.083088,0.005353,-0.00068779,0.05136,0.017234,0.0045688
