"v:0","v:1","v:2","Points:0","Points:1","Points:2"
-0.093743,0.0056525,3.4809e-05,0.051454,0.012027,0.0030199
-0.091826,0.0043096,3.1972e-05,0.052048,0.012883,0.0023427
-0.093937,0.0032885,3.3993e-05,0.052503,0.011948,0.0027396
-0.090981,0.0023329,4.1292e-05,0.052938,0.013271,0.0028297
-0.088401,0.013944,-7.8078e-06,0.047757,0.014459,0.0023309
-0.087176,0.013488,-1.8051e-06,0.047959,0.015006,0.0032482
-0.086894,0.012035,-3.1209e-05,0.048612,0.015133,0.002353
-0.08886,0.011808,2.4144e-07,0.048713,0.014253,0.0030239
-0.089097,0.011471,-1.5747e-05,0.048856,0.014151,0.0019493
-0.087692,0.0097419,-1.1171e-05,0.049633,0.014772,0.0024635
-0.089539,0.0084083,2.3693e-05,0.050234,0.013935,0.0028141
-0.087185,0.0082021,5.3783e-05,0.050296,0.014979,0.0033152
-0.087677,0.0072261,2.1106e-05,0.050758,0.014769,0.0023508
-0.089639,0.0048704,9.5081e-05,0.051799,0.013873,0.0029165
-0.087582,0.004746,6.5188e-05,0.051848,0.014797,0.0023421
-0.089683,0.0042702,3.4025e-05,0.05206,0.013851,0.0018462
-0.087296,0.0028296,0.00014298,0.052699,0.014737,0.0030697
-0.088088,0.0024789,8.1928e-05,0.052859,0.014573,0.0020047
-0.085136,0.020338,1.3839e-06,0.044882,0.015891,0.0032554
-0.083922,0.019527,1.3071e-05,0.045266,0.016457,0.0024077
-0.085475,0.017618,-1.09e-05,0.046112,0.01576,0.0024407
-0.08674,0.015595,-1.3301e-05,0.047021,0.015197,0.0026451
-0.085693,0.015905,-2.583e-07,0.046886,0.015673,0.0016742
-0.084123,0.015756,-4.4319e-05,0.046932,0.016356,0.0028416
-0.085181,0.013775,-3.3366e-05,0.047835,0.015891,0.0024479
-0.084718,0.011513,-3.5398e-05,0.048845,0.016098,0.002799
-0.083013,0.0097718,-4.28e-05,0.049621,0.016862,0.002805
-0.084118,0.0097184,-2.8955e-05,0.049649,0.016375,0.0016989
-0.085346,0.0091949,-2.8796e-05,0.049881,0.015822,0.0026082
-0.084757,0.0072149,-1.8251e-05,0.050758,0.016084,0.0019629
-0.084231,0.0072276,-1.9538e-05,0.050756,0.016315,0.003027
-0.086344,0.0060193,3.9015e-05,0.051292,0.01537,0.0030841
-0.084431,0.0049606,3.9688e-05,0.051765,0.016218,0.0025929
-0.085818,0.0030736,0.00010406,0.052602,0.015592,0.0022884
-0.083434,0.0027472,7.1666e-05,0.052745,0.016663,0.0024211
-0.079588,0.024841,-1.5683e-05,0.042889,0.018384,0.0021102
-0.08172,0.024192,-1.6078e-05,0.043183,0.017428,0.0025375
-0.080254,0.022931,-1.881e-05,0.043743,0.018068,0.0032172
-0.080281,0.022426,-1.7128e-06,0.043972,0.018082,0.0021097
-0.082171,0.021211,1.5778e-05,0.044514,0.017235,0.0025244
-0.080768,0.01916,4.486e-05,0.045445,0.017841,0.002428
-0.082432,0.018774,6.2787e-06,0.045596,0.017105,0.0032169
-0.082783,0.017416,1.4085e-05,0.046218,0.016974,0.0022975
-0.079736,0.015704,-1.1081e-05,0.046974,0.018304,0.0032232
-0.081224,0.015568,-1.3369e-05,0.04706,0.017662,0.0023483
-0.082803,0.013699,-2.9541e-05,0.047881,0.016957,0.0022327
-0.080507,0.013434,-5.4781e-05,0.048015,0.017971,0.0027729
-0.082566,0.012372,-5.2442e-05,0.048464,0.017055,0.0031553
-0.081302,0.011242,-5.7814e-05,0.048972,0.017627,0.0023801
-0.079284,0.0094263,-0.00014898,0.049811,0.018492,0.0019074
-0.080521,0.0086838,-9.5819e-05,0.050104,0.017951,0.0028069
-0.082477,0.0076671,-4.9926e-05,0.050556,0.017099,0.0022998
-0.079798,0.0062457,-0.00010478,0.051144,0.018289,0.0025011
-0.08202,0.0053525,-3.4542e-05,0.051587,0.017292,0.002594
-0.0802,0.0036597,-4.1721e-05,0.052322,0.018095,0.0025503
-0.078747,0.028638,-1.5525e-05,0.041178,0.018761,0.0030303
-0.077306,0.028745,1.2161e-05,0.041129,0.019412,0.0021592
-0.076349,0.027985,2.1652e-05,0.041467,0.019822,0.0031103
-0.078184,0.026433,-2.9577e-05,0.042167,0.019001,0.0026432
-0.076149,0.026559,-1.5771e-05,0.042114,0.019905,0.002038
-0.076409,0.02473,-5.6597e-05,0.042935,0.019768,0.002741
-0.077931,0.022975,-7.4448e-05,0.04372,0.019108,0.0023739
-0.075534,0.022863,-1.0093e-05,0.043797,0.0202,0.0021687
-0.076609,0.022083,-7.0873e-05,0.044115,0.019674,0.0032169
-0.079141,0.020751,-6.4934e-06,0.04472,0.018605,0.0027057
-0.076695,0.020687,2.3769e-05,0.044756,0.019687,0.0022105
-0.076869,0.019652,3.3829e-05,0.045204,0.019586,0.0031981
-0.076519,0.018188,3.0559e-05,0.045844,0.019753,0.0023301
-0.078813,0.017659,2.9267e-05,0.046101,0.018721,0.0025623
-0.076098,0.015904,-9.9532e-06,0.046865,0.019913,0.0032804
-0.078227,0.015373,3.9972e-05,0.047144,0.018977,0.002384
-0.076141,0.014145,3.0527e-05,0.047711,0.019899,0.0025077
-0.078662,0.012331,-1.2392e-05,0.048494,0.018793,0.0022412
-0.077284,0.012496,-1.7245e-05,0.048415,0.019378,0.0031554
-0.078863,0.010086,-0.00012368,0.049459,0.018667,0.0033155
-0.083195,0.012252,0.0013001,0.049549,0.019386,0.0025021
-0.076732,0.0081043,-1.6103e-05,0.050309,0.019617,0.0016753
-0.075602,0.0079951,5.7807e-05,0.050354,0.020019,0.0033188
-0.078304,0.0073515,-9.1429e-05,0.050697,0.018913,0.0032739
-0.076911,0.0062712,-0.00012431,0.051158,0.019521,0.0024966
-0.078269,0.0045704,-6.8577e-05,0.051801,0.018899,0.0031181
-0.075561,0.00438,0.00028727,0.052021,0.020125,0.0029154
-0.078315,0.0038926,-0.00015147,0.052183,0.018937,0.0018743
-0.076705,0.0025757,-8.873e-05,0.052837,0.019647,0.0023777
-0.07823,0.002233,-7.2217e-05,0.052882,0.018933,0.0032422
-0.072248,0.037364,-1.4971e-05,0.037271,0.021642,0.0031483
-0.073266,0.035139,9.5955e-06,0.038264,0.021192,0.0029327
-0.071665,0.034689,1.4484e-05,0.038508,0.02192,0.0017828
-0.073831,0.033809,2.8313e-05,0.03889,0.020943,0.0020764
-0.072097,0.03284,7.3584e-05,0.039291,0.021694,0.0027759
-0.074439,0.032333,3.5268e-05,0.039505,0.020671,0.0030828
-0.07502,0.030082,1.8323e-05,0.040522,0.020414,0.0027896
-0.074877,0.031607,1.1002e-05,0.039867,0.020488,0.0019225
-0.072579,0.029615,9.0794e-05,0.04072,0.021472,0.0026225
-0.074319,0.028039,2.335e-05,0.041444,0.020721,0.0023006
-0.072027,0.027266,2.5325e-05,0.041794,0.02175,0.0023658
-0.073507,0.025417,-1.8851e-05,0.04264,0.021075,0.0025401
-0.072043,0.023561,-2.2426e-05,0.043484,0.021735,0.0027399
-0.074364,0.023471,-3.2556e-05,0.043531,0.020707,0.0030951
-0.073023,0.021622,-2.5862e-05,0.044354,0.021306,0.0022439
-0.074722,0.02071,7.7125e-06,0.044728,0.020526,0.0029234
-0.073509,0.018954,4.7732e-06,0.045516,0.021086,0.0024213
-0.074968,0.018059,1.6503e-07,0.045906,0.02042,0.003189
-0.07174,0.017582,-3.3787e-05,0.046145,0.021914,0.0020938
-0.074976,0.016273,1.5675e-07,0.04669,0.020443,0.0023456
-0.072958,0.01653,-1.9163e-05,0.046567,0.021352,0.0029329
-0.071644,0.01485,4.6848e-05,0.047387,0.021901,0.0024506
-0.073692,0.013851,4.1632e-06,0.047879,0.020959,0.0026867
-0.075241,0.011656,1.6496e-05,0.048783,0.020255,0.0024671
-0.075337,0.012865,-0.00076743,0.048269,0.020893,0.0016698
-0.071574,0.012613,-8.137e-05,0.048478,0.021856,0.0025349
-0.072982,0.010413,-3.8947e-05,0.049329,0.021193,0.0023821
-0.072803,0.0086489,-0.00018527,0.050188,0.021181,0.0031673
-0.074597,0.0085345,7.0937e-05,0.050131,0.020456,0.0023464
-0.074137,0.0064003,0.00034713,0.051089,0.020679,0.0028156
-0.072668,0.0068162,0.000546,0.051004,0.021441,0.0020408
-0.074284,0.0043349,0.00020366,0.051886,0.020802,0.0020727
-0.072344,0.004683,-0.00029803,0.051993,0.021467,0.002929
-0.071187,0.003915,-0.00081725,0.052588,0.021656,0.001944
-0.068563,0.041269,-3.6738e-05,0.035496,0.023276,0.0027509
-0.070391,0.039021,-2.2144e-05,0.03652,0.022473,0.0030815
-0.068872,0.039205,-2.4056e-05,0.036442,0.023144,0.0022266
-0.068157,0.037926,8.2894e-07,0.037041,0.023443,0.0030867
-0.070505,0.03703,7.9907e-05,0.037451,0.022451,0.002441
-0.068034,0.036878,-0.0001176,0.037459,0.023507,0.0020827
-0.068868,0.035582,3.4433e-05,0.038082,0.023136,0.0030076
-0.069235,0.034867,1.1114e-05,0.038328,0.022996,0.0016698
-0.069893,0.033602,6.3435e-05,0.038947,0.022693,0.0025138
-0.070594,0.031012,0.00010468,0.040107,0.022365,0.0025084
-0.069182,0.031939,0.00010312,0.039671,0.023024,0.0032578
-0.068428,0.029904,0.00020922,0.040589,0.023371,0.0027852
-0.069335,0.029874,0.0001134,0.040616,0.022981,0.001768
-0.071539,0.025707,-1.711e-05,0.042506,0.021958,0.003164
-0.069925,0.027998,9.7077e-05,0.041456,0.022712,0.0027488
-0.067992,0.026497,4.308e-05,0.042136,0.023537,0.002961
-0.069877,0.025475,-3.0331e-05,0.042602,0.022728,0.0023993
-0.068516,0.023945,2.7205e-06,0.043284,0.023333,0.0032046
-0.069832,0.023044,-2.6212e-05,0.043692,0.022744,0.0023841
-0.069409,0.021263,1.8202e-05,0.044514,0.022896,0.0030951
-0.071388,0.020071,-1.7192e-06,0.045034,0.022022,0.0027042
-0.067959,0.020552,2.3608e-05,0.044806,0.023578,0.0022966
-0.069353,0.018732,-4.9893e-06,0.045616,0.022942,0.0026553
-0.068786,0.017258,-3.1159e-05,0.046286,0.023201,0.0017089
-0.069908,0.016364,-1.0008e-05,0.04668,0.022716,0.0026015
-0.076019,0.010552,-0.00074337,0.048034,0.022847,0.0024412
-0.070671,0.010334,-0.000375,0.049366,0.022374,0.0021741
-0.071411,0.010169,0.00040862,0.049551,0.022065,0.0032075
-0.071082,0.0086916,-0.00015652,0.050385,0.022199,0.0025185
-0.070719,0.0019524,0.0006923,0.052693,0.022333,0.0027914
-0.06639,0.045524,6.5687e-05,0.033562,0.024273,0.0028797
-0.066967,0.043024,-0.00011124,0.034684,0.024002,0.0027238
-0.067116,0.041314,-8.918e-05,0.035448,0.023913,0.0018679
-0.066501,0.040433,-1.7766e-05,0.035875,0.024225,0.0031288
-0.066558,0.038671,2.6429e-05,0.036687,0.024213,0.0024017
-0.067668,0.033548,0.00010292,0.038977,0.023722,0.0021577
-0.064439,0.033402,0.00033776,0.038919,0.02383,0.0032406
-0.067696,0.024287,5.5542e-05,0.043124,0.023658,0.0021768
-0.06744,0.019921,5.0802e-06,0.045101,0.023785,0.0033251
-0.094314,0.0042026,2.0836e-05,0.052089,0.011782,0.0038813
-0.090948,0.010403,-0.00010632,0.049235,0.013304,0.004619
-0.092694,0.010736,-0.00017726,0.049119,0.012528,0.0036164
-0.092783,0.0090075,-1.7448e-05,0.049921,0.012477,0.0047967
-0.091525,0.0087619,-0.00017716,0.050023,0.01313,0.0035178
-0.093586,0.0083073,-4.4461e-06,0.050257,0.012113,0.0038276
-0.091442,0.0070365,5.6931e-05,0.05083,0.013079,0.0047931
-0.092698,0.0060599,4.4856e-05,0.051261,0.012502,0.0039789
-0.091124,0.0046141,7.719e-05,0.051912,0.013229,0.0044636
-0.091792,0.0041813,4.5625e-05,0.052111,0.012908,0.0034358
-0.093278,0.002978,4.9406e-05,0.052637,0.012232,0.0047085
-0.090752,0.0023053,4.9561e-05,0.052935,0.013388,0.0048027
-0.087185,0.018083,6.9434e-06,0.04591,0.014988,0.0049178
-0.087392,0.016938,-6.7291e-06,0.046422,0.014905,0.0039601
-0.088154,0.01461,-7.6516e-06,0.047461,0.01457,0.0041129
-0.090276,0.01223,-2.8832e-05,0.048499,0.013616,0.0038806
-0.0879,0.012057,6.8627e-06,0.04858,0.014683,0.0040824
-0.088656,0.010506,6.6535e-05,0.049234,0.014358,0.0048939
-0.088945,0.0098178,3.4825e-05,0.0496,0.014212,0.003655
-0.087137,0.0092184,3.5696e-05,0.049866,0.015037,0.0043149
-0.089671,0.0085264,8.1932e-05,0.05015,0.013889,0.004538
-0.087976,0.0068975,0.00011798,0.050905,0.014651,0.0043567
-0.090322,0.0065824,5.3277e-05,0.051078,0.013625,0.0038839
-0.08797,0.0049035,7.8866e-05,0.051789,0.014643,0.0037222
-0.088717,0.0036166,5.2546e-05,0.052357,0.014304,0.0046856
-0.089667,0.0031969,6.8247e-05,0.05255,0.013866,0.0037065
-0.083052,0.022878,-3.2334e-05,0.043745,0.016804,0.0048458
-0.083286,0.020507,-2.5137e-05,0.044819,0.01672,0.0039575
-0.086027,0.019488,-3.014e-06,0.045274,0.015497,0.0041942
-0.083987,0.019283,-4.9287e-06,0.045364,0.016399,0.004884
-0.08299,0.017747,-1.6832e-05,0.046052,0.016852,0.0041712
-0.085271,0.017722,-7.7337e-06,0.046064,0.015839,0.0035264
-0.086738,0.015368,-4.0481e-06,0.047113,0.015191,0.0049731
-0.08509,0.017002,-7.1643e-06,0.046386,0.01592,0.00462
-0.085737,0.015288,-1.7616e-05,0.047155,0.015639,0.0036308
