"v:0","v:1","v:2","Points:0","Points:1","Points:2"
-0.056152,0.0089249,0.0009686,0.041138,0.022401,0.0005452
-0.041485,0.013181,-0.00055402,0.042375,0.022562,0.0013896
-0.047355,0.015052,0.0049133,0.043055,0.022412,0.00055227
-0.04307,-0.0028412,0.00070887,0.043897,0.022775,0.0011493
-0.044824,0.0040907,0.0010417,0.044894,0.022679,0.00054589
-0.0418,-0.0037166,-0.00023429,0.044737,0.022175,0.0014992
-0.044644,-0.0011023,0.006087,0.045822,0.022109,0.0014226
-0.029716,-0.0041782,0.0043274,0.04622,0.023459,0.0013381
-0.024372,0.01343,-0.01018,0.046267,0.022711,0.00054679
-0.022389,-0.0067288,-0.016045,0.046971,0.022656,0.0014486
-0.044419,-7.4943e-05,0.00024668,0.047931,0.022484,0.00054612
-0.028862,0.00034968,-0.0018774,0.047966,0.023139,0.0014161
-0.041619,0.002414,0.0052996,0.04806,0.022054,0.0016497
-0.038228,-0.0044867,0.0044073,0.048935,0.022704,0.0016585
-0.042526,0.0088434,-0.0025286,0.049024,0.022473,0.00058551
-0.035323,-0.001742,0.0056391,0.049716,0.021955,0.0015217
-0.034505,0.0074028,0.0044577,0.050342,0.022237,0.00056019
-0.025321,-0.0078895,0.00020393,0.051255,0.022525,0.0014482
-0.035448,-0.0024172,0.0013838,0.052373,0.022647,0.00054606
-0.04334,-0.01309,-0.0078641,0.051394,0.023128,0.00055078
-0.033062,-0.0077014,-0.005037,0.052827,0.022131,0.0014047
-0.086739,0.0017485,0.0026516,0.051841,0.011729,0.0027928
-0.081591,0.007891,-0.0056979,0.049126,0.012521,0.0021629
-0.080802,-0.00085859,-0.0090644,0.049932,0.012757,0.0028564
-0.077995,0.0046335,-0.00097762,0.050092,0.012394,0.0016762
-0.085201,0.0042762,-0.00098825,0.050858,0.012138,0.0024123
-0.077931,0.0064954,-9.8025e-05,0.050662,0.013181,0.0021698
-0.080703,0.0060618,-0.0058422,0.050713,0.013398,0.0032663
-0.078503,0.001059,-3.4197e-05,0.052177,0.012682,0.0019143
-0.080566,-0.0017224,0.0018189,0.051628,0.013122,0.0027449
-0.07082,0.0040143,-0.0046633,0.052818,0.012917,0.002763
-0.06334,0.015972,0.009103,0.046381,0.014611,0.0031325
-0.06205,0.016378,-0.0012023,0.047393,0.01467,0.002517
-0.065153,0.013379,-0.0032866,0.047925,0.013774,0.002828
-0.064727,0.013005,-0.0032128,0.048863,0.013563,0.0023176
-0.059,0.014341,-0.004381,0.048395,0.014841,0.0020414
-0.067661,0.014689,-0.0026592,0.048929,0.014426,0.0029758
-0.064633,0.014697,-0.0030494,0.049495,0.015179,0.0024302
-0.064621,0.0096043,-0.0060628,0.049825,0.013838,0.0027464
-0.066741,0.010469,0.0011362,0.050459,0.014714,0.0026283
-0.073458,0.00092622,0.0010877,0.051277,0.014064,0.0023285
-0.073033,0.0026952,0.001961,0.051395,0.01464,0.0032438
-0.074361,-0.002818,-0.0029793,0.052044,0.014838,0.0023664
-0.080115,-0.0044995,0.0086647,0.052233,0.013973,0.0030502
-0.077934,-0.0025596,-0.0055202,0.052396,0.013896,0.0019477
-0.04361,-0.0042852,-0.0084529,0.044157,0.016374,0.0016887
-0.076597,0.0041358,-0.0053667,0.044957,0.015857,0.0022244
-0.075026,0.0038908,-0.0028428,0.044948,0.015862,0.0033164
-0.054097,9.1258e-05,-1.5968e-06,0.045359,0.016724,0.0027634
-0.070629,0.015731,-0.0024557,0.045989,0.015626,0.0031053
-0.064611,0.014454,0.0042592,0.046893,0.015634,0.0024993
-0.064755,0.013431,0.0039033,0.046427,0.016616,0.0025086
-0.05936,0.011614,0.0055877,0.04776,0.01655,0.0025089
-0.064654,0.014765,-0.0017238,0.048245,0.01522,0.0032663
-0.060654,0.011913,-0.00067773,0.04858,0.015838,0.0024343
-0.049722,0.014171,-0.0071965,0.048801,0.016524,0.0032489
-0.056819,0.011717,-0.0013176,0.049456,0.016465,0.0022855
-0.060769,0.011315,-0.0011053,0.050229,0.015895,0.0027992
-0.058502,0.006225,0.0008432,0.051113,0.016567,0.0022361
-0.06385,0.0047357,-0.00094379,0.051188,0.015505,0.0024617
-0.061207,0.00017417,-0.005567,0.052166,0.015821,0.0028203
-0.057211,0.0027101,0.0022132,0.051682,0.016738,0.0031531
-0.050417,-0.003232,-0.0012359,0.052846,0.016674,0.0028198
-0.064713,-0.0061921,-0.0036881,0.052946,0.016181,0.0017093
-0.081737,0.015021,-0.0080768,0.043881,0.016945,0.0026124
-0.071257,0.010272,0.0077124,0.043189,0.01751,0.0032367
-0.057489,0.00030809,-0.0020223,0.043176,0.018175,0.0023727
-0.065874,0.0035769,-0.0021293,0.04431,0.017861,0.0030273
-0.067446,0.0069172,-0.0007964,0.044264,0.018458,0.0021175
-0.067953,0.01008,-0.00078675,0.044441,0.017428,0.0018134
-0.061252,0.014593,0.00020736,0.045286,0.018142,0.0026286
-0.065293,0.013735,-0.00051386,0.046029,0.017545,0.0021028
-0.065182,0.0093771,0.0016732,0.047169,0.017369,0.0021001
-0.052692,0.0058158,0.0060049,0.04688,0.017359,0.0031623
-0.062975,0.012915,-0.003802,0.046818,0.018364,0.0023687
-0.049232,-0.009839,-0.017474,0.047797,0.018009,0.0027854
-0.043326,0.0074251,-0.013366,0.048584,0.017268,0.0024831
-0.054184,0.0073778,0.0020402,0.049228,0.01815,0.0025672
-0.055914,0.011015,0.0010451,0.050244,0.017213,0.0023481
-0.054297,0.010205,0.0035578,0.050105,0.017835,0.0032302
-0.056455,0.0084426,0.0032597,0.050237,0.018518,0.0023926
-0.049502,0.0029798,-0.0038363,0.051146,0.017627,0.0028044
-0.051738,0.0028602,0.0075402,0.052125,0.017367,0.0023819
-0.051302,-0.0034565,-0.00086993,0.051568,0.018476,0.0022672
-0.044858,-0.0075153,0.0031851,0.052501,0.018453,0.0032917
-0.042328,-0.0048899,-0.001922,0.052876,0.018315,0.001907
-0.050818,0.0084265,0.00033659,0.040241,0.019563,0.002448
-0.06457,0.014343,-0.00027489,0.041207,0.020058,0.0029171
-0.066984,0.0046228,0.004551,0.04198,0.018845,0.0017172
-0.06544,0.0023357,-0.0026642,0.042291,0.018586,0.002861
-0.070099,0.0090484,-0.0068813,0.041867,0.019869,0.002072
-0.067116,0.0096858,0.0047244,0.041336,0.019031,0.0025748
-0.069339,0.0052804,0.0042266,0.042494,0.019628,0.0031068
-0.069426,0.0074811,0.0033729,0.042871,0.019482,0.0019046
-0.06417,0.011485,0.00035902,0.043518,0.019453,0.0027804
-0.058754,0.002534,0.00064653,0.044583,0.018994,0.0030133
-0.063374,0.012848,0.0022451,0.044427,0.019794,0.0022884
-0.069664,0.0087786,-0.0012775,0.045175,0.019047,0.0020342
-0.065547,0.012407,-0.0064769,0.046002,0.018982,0.0027404
-0.056659,0.012801,0.0023983,0.045505,0.020249,0.0025024
-0.065567,-0.00087158,0.010528,0.047147,0.019016,0.00318
-0.06721,0.012644,-0.0064044,0.046777,0.019504,0.0021805
-0.050564,-0.00075402,0.00067307,0.046421,0.020002,0.0030814
-0.047051,-0.0095099,0.00037712,0.047579,0.019987,0.0029356
-0.080833,-0.0058415,0.0026215,0.047786,0.019096,0.0022018
-0.067098,0.010421,0.0021754,0.048235,0.018959,0.0031849
-0.070858,0.0051246,-0.00037814,0.0489,0.019165,0.0023463
-0.043112,0.0015316,0.015779,0.048807,0.019909,0.0031441
-0.053882,-0.0049928,0.0025142,0.0496,0.02,0.0023326
-0.047355,0.002424,0.002642,0.050659,0.019514,0.00251
-0.042244,0.0056987,0.0082932,0.049794,0.019465,0.0032602
-0.040144,-0.0058252,0.004079,0.052696,0.019267,0.0025921
-0.042483,-0.0086267,-0.0066429,0.051397,0.01906,0.0031719
-0.044785,-0.0042444,-0.00026238,0.051673,0.019971,0.0024832
-0.059826,0.016394,-0.0040758,0.037368,0.021727,0.0019934
-0.060243,0.016455,-0.00087387,0.038236,0.020812,0.0024475
-0.055313,0.010799,-0.0010992,0.039461,0.020437,0.0022777
-0.047785,0.0064326,0.0077487,0.039274,0.021187,0.003044
-0.04633,0.015686,-0.0066598,0.038214,0.021869,0.0027056
-0.059472,0.0083432,0.0056415,0.039227,0.021857,0.0021878
-0.050642,0.0045864,-0.00093992,0.040198,0.020577,0.0030704
-0.056037,0.001396,0.0098121,0.040219,0.021377,0.0023219
-0.063583,0.00027841,-0.0062506,0.041139,0.021878,0.001726
-0.060449,-0.0034227,-0.0079201,0.041384,0.020827,0.001872
-0.069842,0.0088497,0.0018492,0.042213,0.020645,0.0028349
-0.071407,0.0089345,0.001643,0.041805,0.021613,0.0025475
-0.048086,0.0091181,0.0035738,0.042947,0.02145,0.0025964
-0.048964,0.0076495,-0.0058578,0.043537,0.020536,0.0026559
-0.034257,0.0074911,0.006091,0.044077,0.021796,0.0027087
-0.041987,0.0088413,0.0065077,0.044542,0.020875,0.0023601
-0.042467,0.003073,0.0057334,0.045257,0.02115,0.0031343
-0.043972,0.002292,0.0015248,0.046251,0.021013,0.002714
-0.040605,0.00061722,0.0079623,0.047144,0.020663,0.0021974
-0.035266,0.0024464,0.00084308,0.047763,0.021415,0.0026858
-0.038516,-0.0025842,0.0052506,0.048346,0.020544,0.0023902
-0.037332,0.0025024,-0.0014175,0.049311,0.020865,0.0029263
-0.031888,-0.00064844,0.0038421,0.048904,0.021422,0.0020689
-0.032649,-0.00065845,0.0043209,0.050656,0.020591,0.0026734
-0.033347,-0.0046493,0.0021277,0.050111,0.021501,0.0024301
-0.051834,-0.0053035,-0.0079066,0.051125,0.020564,0.0016887
-0.035453,-0.0027848,-0.0040235,0.051218,0.021511,0.0025165
-0.039831,-0.0064879,0.00056732,0.052142,0.020951,0.0023715
-0.026481,-0.0076118,0.00080784,0.052256,0.021825,0.0031531
-0.044425,-0.0030546,0.008298,0.052979,0.021006,0.0031409
-0.054281,0.02191,0.013594,0.036272,0.022759,0.0028588
-0.052621,0.018218,-0.0049011,0.037344,0.022577,0.0026745
-0.056273,0.017972,0.013447,0.038111,0.022512,0.0018302
-0.050851,0.0099391,0.017786,0.03851,0.022876,0.003
-0.057027,0.0063466,0.016176,0.039374,0.022994,0.0023471
-0.064942,-0.0015384,0.0037118,0.04027,0.022437,0.0020732
-0.0501,-0.0076134,-0.012354,0.039795,0.022226,0.0030416
-0.054222,0.010439,0.0029033,0.040859,0.021995,0.0029516
-0.050273,-0.0010976,-0.005431,0.041762,0.022673,0.0022905
-0.058131,-0.00045221,-0.0064945,0.042404,0.022082,0.0033274
-0.042729,0.0017862,0.00097189,0.043286,0.022043,0.0017452
-0.049509,-0.0076155,-0.0023462,0.043247,0.022499,0.0027753
-0.027979,0.0087608,0.013425,0.044465,0.022786,0.0024697
-0.042549,0.00098359,0.00093119,0.04528,0.021978,0.002426
-0.044662,0.0014324,0.008601,0.045924,0.022629,0.0031647
-0.035762,0.0029671,0.0055925,0.04542,0.022959,0.0019745
-0.040149,0.0023784,0.0082847,0.046366,0.022039,0.0023627
-0.035796,-0.0026524,0.0035727,0.047169,0.022244,0.0030683
-0.035644,-0.00080774,8.5524e-05,0.047444,0.023032,0.0023668
-0.041773,-0.0015884,-0.0035495,0.048278,0.02238,0.0026655
-0.03993,-0.008595,-0.0041519,0.049361,0.022269,0.0026177
-0.033738,-0.00073939,0.0034985,0.050711,0.022469,0.0024049
-0.031809,-0.0058005,-0.0032877,0.049883,0.023078,0.0020418
0.0071745,-0.014017,0.020766,0.051858,0.023001,0.0028665
-0.036093,-0.0096455,0.0014697,0.052024,0.022193,0.0021535
-0.066592,0.014145,0.00033715,0.048951,0.013421,0.0033941
-0.080795,0.0075194,0.0022836,0.049221,0.01251,0.0039241
-0.075353,0.0074145,0.0037604,0.048962,0.012542,0.0049811
-0.081061,0.0092672,-0.0039091,0.050031,0.012403,0.0046926
-0.07966,0.0078826,-0.0084045,0.049949,0.013308,0.0040646
-0.081988,0.0029278,-0.0037968,0.050458,0.012305,0.0036958
-0.078669,0.0075562,-0.0071502,0.050992,0.013066,0.0042649
-0.093313,0.0074222,-0.0015942,0.051147,0.012018,0.0045078
-0.079228,0.0014256,0.0036456,0.051534,0.012422,0.003573
-0.082736,0.0058424,-0.0024317,0.052088,0.0133,0.003899
-0.08973,0.0021996,-0.0037542,0.052556,0.0121,0.0049689
-0.074566,-0.002127,-0.012104,0.052857,0.013094,0.0046451
-0.083502,0.0054754,-0.0058493,0.052848,0.012297,0.003658
-0.063652,0.013476,0.0025019,0.047359,0.014687,0.0036038
-0.067512,0.0098681,0.0015745,0.048706,0.013559,0.0046998
-0.064936,0.011338,-0.0033008,0.048146,0.013986,0.0038725
-0.064199,0.0082159,0.0025264,0.048691,0.014931,0.0042169
-0.066505,0.0086108,0.003318,0.049347,0.01441,0.0049139
-0.076506,0.010138,-0.0020576,0.049878,0.014391,0.0039642
-0.062021,0.0060478,-0.0032137,0.050517,0.014725,0.0049822
-0.073221,0.0028948,0.00087846,0.050951,0.014142,0.0041052
-0.064228,-0.0013074,-0.0060907,0.052037,0.014378,0.0040872
-0.056605,-0.014207,-0.0059803,0.052338,0.01516,0.0048234
-0.060869,-0.0033609,-0.0036206,0.052712,0.01414,0.0049104
-0.065039,-0.0016462,-0.0039582,0.052586,0.014973,0.0033601
-0.065129,0.016002,0.0016066,0.044814,0.015916,0.0048292
-0.056031,0.021896,0.00047161,0.045384,0.016788,0.004278
-0.063506,0.018072,0.0052786,0.045661,0.015742,0.0041676
-0.066874,0.016481,0.0064192,0.046266,0.015286,0.0049732
-0.056144,0.012653,0.0048831,0.046199,0.016614,0.003574
-0.063178,0.0093521,0.0010809,0.047679,0.015213,0.0045013
-0.059543,0.008361,0.004673,0.04719,0.016212,0.0033728
-0.063027,0.0091064,0.009993,0.046697,0.01546,0.0039887
-0.060124,0.01377,0.0059232,0.047013,0.016074,0.0048488
-0.055174,0.011844,-0.00048397,0.047991,0.016646,0.0048567
-0.057346,0.0082118,0.0027303,0.048099,0.016053,0.0039506
-0.05616,0.0063857,-0.0033855,0.048681,0.015803,0.0048696
-0.061,0.0096702,-0.0019361,0.049348,0.016293,0.0041608
-0.068859,0.0078243,-0.0022397,0.049445,0.015285,0.0035139
-0.068943,0.0076558,0.0032874,0.050526,0.015188,0.0036052
-0.053207,0.0073725,0.0035777,0.049941,0.01677,0.0033811
-0.064492,0.0062183,-0.0020652,0.04973,0.015387,0.0046261
-0.064589,0.0062497,3.5025e-05,0.050882,0.016215,0.0036758
-0.061086,0.0049413,-0.00018053,0.050866,0.015695,0.0046324
-0.056557,0.0030466,-0.00057818,0.050876,0.016829,0.0047883
-0.065283,0.0015919,-0.00097419,0.051681,0.015414,0.0039533
-0.056951,0.0014174,-0.0021757,0.051793,0.016268,0.0046179
-0.056535,-0.0014045,-0.0027007,0.052464,0.016282,0.0037605
-0.058878,-0.0080221,-0.0059997,0.052861,0.016116,0.004761
-0.064735,0.0049192,0.0055904,0.042026,0.017986,0.0041401
-0.062332,0.011572,-0.00065154,0.043526,0.018537,0.0033665
-0.063372,0.018097,0.010154,0.043533,0.016986,0.004127
-0.065058,0.017763,0.0018069,0.043113,0.017985,0.0042129
-0.059167,0.014273,0.0050877,0.04428,0.018236,0.0040918
-0.057484,0.011478,0.0020683,0.044612,0.016941,0.0035256
-0.061218,0.012039,0.00488,0.044471,0.017289,0.0045917
-0.044538,0.019376,-0.0046094,0.045586,0.017511,0.0034907
-0.051444,0.0095335,0.0026661,0.045368,0.017902,0.0044861
-0.057816,0.014267,-0.00014582,0.046264,0.017304,0.0046615
-0.057821,0.010181,0.0038316,0.047173,0.016928,0.0041922
-0.047749,0.0095592,-0.00092371,0.047404,0.017955,0.0039167
-0.050695,0.0065894,0.013131,0.046428,0.018277,0.0035314
-0.048019,0.0052529,0.0086663,0.0465,0.018465,0.0046017
-0.054392,0.0024412,0.0038088,0.047913,0.01713,0.0034189
-0.053049,0.013,-0.0018448,0.049038,0.017564,0.003464
-0.052785,0.0086832,-0.0044837,0.048648,0.017422,0.0044693
-0.053251,0.013073,-0.00055389,0.048431,0.018429,0.0041158
-0.052062,0.0091309,0.010493,0.049439,0.018544,0.003719
-0.050237,0.0050238,0.0050907,0.049855,0.017218,0.0044313
-0.053371,0.0042519,-0.0036456,0.050856,0.017296,0.0038043
-0.047115,0.0043755,0.00076155,0.050337,0.018175,0.0042384
-0.050641,0.0013291,0.00043331,0.051783,0.017346,0.0044588
-0.050499,-0.0045868,-0.0026606,0.052453,0.017385,0.0035713
-0.046466,-0.0012432,0.0012311,0.051551,0.018128,0.0037157
-0.045793,-0.0024995,0.00030255,0.052396,0.018244,0.0043921
-0.0464,-0.0029692,-0.0009759,0.051418,0.018346,0.0048606
-0.058303,-0.0057977,0.0061659,0.052897,0.017194,0.0045505
-0.068582,0.010841,-0.0035427,0.040562,0.01904,0.0033534
-0.050986,0.018489,0.0048497,0.040795,0.020228,0.0039119
-0.066566,0.012091,-0.0042425,0.040838,0.019249,0.0043866
-0.071905,0.0062165,0.0043807,0.041835,0.018875,0.0047391
-0.065613,0.010921,-0.0036207,0.041609,0.019247,0.0036175
