"v:0","v:1","v:2","Points:0","Points:1","Points:2"
-0.07398,0.013719,-8.0635e-06,0.047859,0.020913,0.0013068
-0.07478,0.012047,-1.1575e-05,0.048598,0.020518,0.00054574
-0.072427,0.011346,4.8031e-05,0.048893,0.021567,0.00054573
-0.073467,0.0097772,5.0165e-05,0.049601,0.021079,0.0012151
-0.071665,0.0090397,-6.2451e-05,0.049927,0.021909,0.00058913
-0.073795,0.0079001,-2.6126e-06,0.05045,0.020955,0.00054503
-0.072497,0.0075525,2.784e-05,0.050615,0.021531,0.0014546
-0.071993,0.0062622,-3.9646e-06,0.051188,0.021755,0.00054598
-0.074372,0.005534,-4.6078e-05,0.051506,0.020686,0.00055641
-0.073418,0.0053189,-1.792e-05,0.051603,0.021102,0.0016174
-0.072578,0.0038849,2.124e-05,0.052242,0.021487,0.00062464
-0.074035,0.0029586,-1.0097e-05,0.05265,0.020841,0.0014014
-0.070719,0.039942,-5.8797e-05,0.036133,0.022321,0.00067977
-0.068548,0.038938,-6.9005e-06,0.036582,0.023315,0.00054552
-0.069509,0.038395,-1.3481e-05,0.036823,0.02289,0.0015202
-0.069954,0.036991,1.8525e-05,0.037467,0.02268,0.00055648
-0.070249,0.036119,-3.4857e-07,0.037866,0.022546,0.001562
-0.071016,0.033626,-2.5404e-05,0.038968,0.022187,0.0013284
-0.068306,0.034737,4.4801e-06,0.0385,0.023428,0.0014868
-0.069436,0.034156,-2.5344e-05,0.038734,0.022908,0.00054573
-0.068924,0.031863,-6.3446e-05,0.039627,0.023061,0.0015009
-0.067683,0.032175,5.5387e-05,0.039556,0.023624,0.00054581
-0.069884,0.031133,-0.0001095,0.040024,0.02264,0.00057781
-0.070096,0.029933,-4.7278e-05,0.04059,0.022552,0.0015136
-0.068255,0.029562,2.7678e-05,0.040779,0.023425,0.00054637
-0.070638,0.028852,-9.195e-06,0.041084,0.02238,0.00054551
-0.071446,0.026519,-3.5265e-06,0.042128,0.022027,0.00054556
-0.068716,0.028025,1.3274e-05,0.041457,0.023202,0.0016222
-0.069088,0.027005,-1.1561e-05,0.041907,0.023094,0.00055201
-0.070398,0.02619,-8.4764e-07,0.042271,0.022485,0.0015232
-0.068015,0.02543,-0.00012726,0.042601,0.023517,0.0016455
-0.069548,0.024638,-4.5061e-05,0.042953,0.02289,0.00077676
-0.071428,0.022363,8.8332e-06,0.043947,0.022006,0.0015955
-0.069779,0.022241,-3.1902e-05,0.044014,0.022798,0.00054533
-0.06898,0.021894,-4.8506e-05,0.04421,0.023143,0.0015595
-0.071083,0.020197,-1.3411e-05,0.044941,0.022222,0.00054596
-0.068537,0.019992,2.7548e-05,0.044955,0.023311,0.00074089
-0.070276,0.019721,2.1205e-05,0.045156,0.022603,0.0015442
-0.068198,0.017767,-7.9525e-05,0.045903,0.023391,0.001453
-0.069759,0.017901,-1.0891e-05,0.045889,0.022787,0.00054579
-0.071201,0.017556,8.9404e-05,0.046179,0.022182,0.0014155
-0.070666,0.015822,-7.8994e-05,0.046891,0.022359,0.00054934
-0.068354,0.014846,-7.2242e-05,0.047336,0.023354,0.0005458
-0.069749,0.014687,-8.6499e-05,0.0474,0.022745,0.0014473
-0.071452,0.013437,-1.4756e-05,0.047948,0.021985,0.00089152
-0.0709,0.011258,0.00020473,0.048885,0.022305,0.0013477
-0.065122,0.045092,2.5284e-05,0.033794,0.024858,0.00054589
-0.06661,0.044763,1.1827e-05,0.033924,0.024142,0.0014009
-0.067278,0.040918,-1.5797e-05,0.035684,0.02388,0.00078948
-0.065897,0.042808,1.4944e-05,0.034825,0.024504,0.00054583
-0.064577,0.040634,-4.0596e-05,0.035759,0.025066,0.00054597
-0.06782,0.036935,-7.6418e-05,0.037528,0.023696,0.00094389
-0.06687,0.038832,2.4856e-05,0.036644,0.023965,0.0015314
-0.065906,0.038794,3.1547e-06,0.036643,0.024429,0.00054571
-0.064768,0.03787,4.6776e-05,0.037099,0.024948,0.0014172
-0.065447,0.036511,-6.6347e-06,0.037702,0.024695,0.0005458
-0.067064,0.03465,-1.9893e-05,0.038521,0.023977,0.00054561
-0.065018,0.034477,-4.6837e-05,0.0386,0.024874,0.0011584
-0.066691,0.032831,5.4235e-05,0.03933,0.024133,0.0014838
-0.067223,0.03044,3.6338e-05,0.040393,0.023895,0.0014501
-0.065585,0.031353,6.0851e-05,0.039957,0.024619,0.00073645
-0.06585,0.029009,1.6783e-05,0.041022,0.024487,0.00054559
-0.064324,0.028666,7.9983e-05,0.041145,0.02513,0.0014165
-0.066395,0.027404,1.5028e-05,0.041729,0.024215,0.0013285
-0.067096,0.025556,4.2019e-05,0.042553,0.023971,0.00054583
-0.065503,0.025166,3.9914e-05,0.042733,0.024634,0.001392
-0.067425,0.023052,-4.7498e-07,0.043627,0.023812,0.00064109
-0.066305,0.020377,-0.00041323,0.044865,0.024014,0.0015689
-0.067437,0.016806,-6.4063e-05,0.046343,0.023804,0.0005458
-0.061386,0.051072,-1.6601e-05,0.031238,0.02624,0.00054585
-0.060215,0.045944,-0.0045256,0.032988,0.025606,0.00074114
-0.063708,0.04494,2.2115e-05,0.033857,0.025538,0.0013949
-0.063563,0.043251,2.4944e-05,0.034615,0.025572,0.00061193
-0.063424,0.041202,-0.00013726,0.035575,0.025592,0.0014828
-0.091133,0.01253,1.1919e-05,0.048385,0.01322,0.0023428
-0.092424,0.0097099,4.7427e-06,0.049645,0.012647,0.0022571
-0.091018,0.0081013,3.0605e-07,0.050362,0.013273,0.0027858
-0.093626,0.0078309,-1.7117e-05,0.050481,0.012108,0.0027001
-0.091569,0.0058802,1.6557e-05,0.051347,0.013027,0.0023927
-0.093469,0.0055085,1.9864e-05,0.0515,0.012191,0.0030732
-0.09115,0.003757,4.1923e-06,0.052296,0.013215,0.0018957
-0.09076,0.0032177,4.003e-05,0.052518,0.01341,0.0030008
-0.092905,0.0029077,-7.1226e-06,0.052672,0.01243,0.00255
-0.088397,0.016383,-7.4836e-06,0.046673,0.01443,0.0028142
-0.089597,0.014731,1.5194e-05,0.047405,0.013907,0.0018632
-0.090448,0.010474,1.282e-05,0.049306,0.013528,0.00283
-0.088858,0.01289,6.0064e-06,0.048226,0.014228,0.0029169
-0.086808,0.012601,3.5987e-06,0.048357,0.015145,0.0023426
-0.088981,0.012316,1.7784e-05,0.048484,0.014183,0.0018464
-0.087131,0.010677,8.9682e-06,0.049209,0.015007,0.0030716
-0.087523,0.010382,9.3822e-06,0.049344,0.014831,0.0020052
-0.088584,0.0088959,2.4559e-05,0.050009,0.014353,0.0027241
-0.089687,0.0083385,1.4329e-05,0.050244,0.013861,0.0016888
-0.089235,0.0066316,1.4485e-05,0.051017,0.014064,0.00243
-0.087036,0.0064804,8.6703e-06,0.051076,0.015028,0.0031642
-0.088661,0.004622,3.9147e-05,0.051891,0.014286,0.003273
-0.08864,0.0042885,2.6677e-05,0.052046,0.014326,0.0021949
-0.088337,0.0023513,2.0818e-05,0.052936,0.014422,0.002995
-0.083545,0.021327,-7.4874e-06,0.044459,0.016593,0.0024478
-0.085402,0.019749,-9.9747e-06,0.045164,0.015768,0.0023529
-0.083287,0.019042,-6.3562e-08,0.045482,0.016709,0.0027994
-0.086409,0.017555,-1.036e-05,0.046149,0.015317,0.0024632
-0.086643,0.01505,-1.5519e-05,0.04727,0.015214,0.0023505
-0.084109,0.016792,-1.1631e-05,0.04649,0.016341,0.0026081
-0.086077,0.016004,4.8581e-06,0.046829,0.015464,0.0033152
-0.083726,0.014792,-1.3439e-05,0.047387,0.016524,0.0019627
-0.083187,0.014744,-1.6636e-05,0.047406,0.016754,0.0030269
-0.08541,0.013742,-1.7141e-05,0.047855,0.015765,0.0030839
-0.083627,0.012522,-3.3471e-05,0.048402,0.016567,0.0025924
-0.085185,0.010766,8.1015e-06,0.04918,0.015868,0.0022894
-0.085814,0.0081927,7.798e-06,0.050312,0.015583,0.0026203
-0.084611,0.0066495,-9.2542e-06,0.051008,0.016117,0.0032663
-0.086554,0.005902,3.4104e-05,0.05133,0.015208,0.0021202
-0.08322,0.0056965,-2.2372e-05,0.051446,0.016752,0.0022279
-0.08429,0.0043151,-3.2214e-05,0.052051,0.016263,0.0029897
-0.08651,0.0036459,9.2044e-06,0.052338,0.015267,0.002656
-0.080376,0.026062,-1.3146e-05,0.042337,0.018002,0.0032166
-0.080812,0.024719,1.4323e-05,0.042944,0.017816,0.002298
-0.082323,0.023233,-1.2433e-05,0.0436,0.017136,0.0028412
-0.079447,0.022715,-1.2803e-06,0.043844,0.018426,0.0023483
-0.081187,0.021018,-2.3899e-06,0.044599,0.01765,0.0022324
-0.081051,0.0197,9.9163e-07,0.04519,0.017696,0.0031555
-0.079861,0.018462,9.5123e-06,0.045746,0.01822,0.0023802
-0.08283,0.017206,1.1527e-05,0.046308,0.016913,0.0016994
-0.081735,0.01716,-2.0019e-06,0.046325,0.0174,0.0028052
-0.079386,0.015885,-1.1622e-05,0.046904,0.018442,0.002807
-0.081402,0.015039,-7.8832e-06,0.047276,0.017553,0.0022999
-0.081179,0.012723,-4.8354e-05,0.048321,0.017653,0.0025931
-0.079522,0.010901,-2.9994e-05,0.049126,0.018386,0.0025505
-0.082812,0.010228,-6.62e-06,0.049419,0.016922,0.0024215
-0.082925,0.0078676,-1.1139e-05,0.050471,0.016876,0.0026986
-0.080809,0.0088521,-2.2949e-05,0.050036,0.017817,0.0023509
-0.079649,0.0078575,-5.295e-05,0.050473,0.018333,0.0032229
-0.080963,0.0064349,7.7059e-06,0.051112,0.01775,0.002511
-0.082285,0.0055179,-1.5276e-05,0.051515,0.017149,0.0033259
-0.079414,0.0048026,3.5587e-06,0.051836,0.018437,0.0019051
-0.08155,0.0040331,-3.057e-05,0.052185,0.01749,0.0025372
-0.079248,0.0037457,-7.7825e-06,0.052309,0.018509,0.0029024
-0.079607,0.0023937,-3.4126e-06,0.052915,0.018351,0.0020121
-0.075474,0.03334,-6.9848e-07,0.039092,0.020198,0.0026436
-0.077862,0.029989,1.7604e-05,0.040578,0.019127,0.0032176
-0.075567,0.029845,-1.9339e-05,0.040648,0.020166,0.0023729
-0.077913,0.029479,2.6332e-06,0.040806,0.019121,0.0021098
-0.078714,0.026226,-1.8503e-05,0.042253,0.018748,0.0024277
-0.076847,0.027685,-4.6468e-05,0.041599,0.019574,0.002705
-0.076854,0.024619,-1.8931e-05,0.042985,0.019566,0.0025621
-0.077955,0.022766,-4.0584e-06,0.043818,0.019073,0.0032231
-0.076478,0.022261,4.5451e-06,0.044047,0.019729,0.0023845
-0.078937,0.020504,1.5395e-07,0.044823,0.018648,0.0027729
-0.077203,0.019279,-1.3518e-05,0.045374,0.019424,0.0022416
-0.075847,0.019334,-1.4818e-05,0.04535,0.020014,0.0031559
-0.077643,0.017177,-1.9308e-06,0.046326,0.019213,0.0033159
-0.076124,0.016639,2.26e-05,0.046576,0.019907,0.002514
-0.078132,0.016432,-1.6454e-05,0.046658,0.019005,0.0019073
-0.075726,0.015054,1.8854e-05,0.047256,0.020083,0.0016759
-0.077345,0.01437,-1.1996e-05,0.047581,0.019346,0.0032742
-0.078845,0.013469,-1.2826e-06,0.047969,0.018684,0.0025013
-0.076047,0.013199,6.7625e-06,0.048094,0.019911,0.0024965
-0.077604,0.011871,-8.716e-06,0.048678,0.019233,0.0031182
-0.077619,0.011035,-1.0172e-05,0.049062,0.019238,0.0018747
-0.076122,0.0094126,3.1446e-06,0.049777,0.019887,0.0023779
-0.077743,0.0094636,-5.6321e-06,0.049758,0.019171,0.0032425
-0.078306,0.0082745,-4.9542e-06,0.05029,0.018924,0.0023257
-0.076278,0.0071949,-4.2422e-06,0.050774,0.019823,0.0028133
-0.07752,0.0062939,4.7532e-06,0.051167,0.019278,0.0017301
-0.078438,0.0060269,-6.4849e-06,0.051293,0.018868,0.0027449
-0.077081,0.0041231,-8.1403e-06,0.052141,0.019478,0.0024357
-0.07168,0.03816,3.3687e-05,0.036934,0.021885,0.001924
-0.071985,0.036716,1.8534e-05,0.03758,0.021752,0.0027907
-0.0735,0.034693,-5.2457e-06,0.038468,0.021078,0.0031106
-0.073454,0.033276,-7.0808e-06,0.039119,0.021102,0.0020377
-0.073917,0.03147,-1.5377e-05,0.039926,0.020894,0.00274
-0.071951,0.029953,-7.0726e-06,0.040603,0.021775,0.0030951
-0.073163,0.029468,-2.5517e-05,0.040821,0.021246,0.0021685
-0.074328,0.028801,-1.7802e-05,0.041094,0.020692,0.0032162
-0.074786,0.026389,-1.9749e-05,0.04217,0.020507,0.0031979
-0.074532,0.027398,9.6911e-06,0.041731,0.020648,0.0022113
-0.072557,0.027275,-1.9661e-05,0.04178,0.021486,0.0029227
-0.074553,0.024989,-2.407e-05,0.04282,0.020617,0.00233
-0.073047,0.024712,-2.4362e-05,0.042943,0.021275,0.0031888
-0.073182,0.022912,-1.8542e-05,0.043725,0.021227,0.0023453
-0.074364,0.022673,-4.0024e-06,0.043853,0.020685,0.0032804
-0.074498,0.020785,-6.513e-05,0.044695,0.020595,0.0025075
-0.072146,0.020171,-8.0052e-05,0.044958,0.021636,0.0026861
-0.072607,0.0194,-9.02e-05,0.045337,0.021536,0.001669
-0.073921,0.018358,-6.6145e-05,0.045795,0.020854,0.0024668
-0.071951,0.016968,5.1843e-05,0.046422,0.021741,0.0023816
-0.073757,0.015314,-1.4439e-05,0.047155,0.020935,0.0023466
-0.072145,0.015035,5.1625e-06,0.047277,0.021651,0.0031679
-0.074788,0.014897,-1.9254e-05,0.047338,0.020479,0.0033187
-0.073435,0.013122,1.3001e-06,0.048129,0.021071,0.0028162
-0.071695,0.013141,-3.4211e-05,0.048111,0.021837,0.0020419
-0.073345,0.01129,2.2595e-05,0.048932,0.021122,0.0020734
-0.074873,0.011146,7.1677e-06,0.049007,0.020435,0.0029158
-0.071872,0.010923,4.9421e-05,0.0491,0.021775,0.0029295
-0.071839,0.0094586,0.0002473,0.049706,0.021909,0.001944
-0.073829,0.0087014,5.2815e-05,0.050083,0.020914,0.0021777
-0.072208,0.0086413,0.0001057,0.050123,0.021629,0.0032739
-0.074624,0.0087766,2.073e-05,0.050053,0.020544,0.0032012
-0.075149,0.0070151,-1.0428e-05,0.050846,0.020321,0.0016748
-0.072995,0.0067489,5.2993e-05,0.050973,0.021302,0.0026759
-0.074897,0.0052877,-2.6321e-06,0.051624,0.020442,0.0025237
-0.072601,0.0045266,-1.4024e-05,0.051968,0.021466,0.0030891
-0.07195,0.0035758,-4.9148e-05,0.052384,0.021763,0.0019952
-0.074026,0.0029975,-1.0674e-05,0.052644,0.020838,0.0025098
-0.068207,0.04087,-1.169e-05,0.035707,0.023432,0.0017825
-0.070457,0.040223,-8.6559e-06,0.036001,0.022425,0.0020762
-0.07121,0.038917,3.0679e-05,0.03659,0.022098,0.0030837
-0.068875,0.039183,1.0354e-05,0.036469,0.023136,0.0027761
-0.069659,0.036069,2.5982e-06,0.037874,0.022787,0.0026242
-0.071499,0.034609,-6.0503e-06,0.038525,0.021976,0.0023006
-0.069073,0.0335,-0.00018137,0.038969,0.022968,0.0023643
-0.070924,0.031859,6.6755e-06,0.039749,0.022221,0.0025403
-0.068946,0.031988,9.9665e-06,0.039694,0.023112,0.0031641
-0.069642,0.029847,1.1077e-05,0.040649,0.022803,0.0027397
-0.071511,0.025446,-1.9679e-05,0.042615,0.021975,0.0024212
-0.070794,0.027978,2.3893e-05,0.041477,0.022297,0.0022446
-0.069336,0.026343,-2.2925e-05,0.042219,0.022949,0.0027041
-0.071073,0.02302,-4.7772e-05,0.043685,0.022143,0.0029331
-0.069803,0.023845,-6.0449e-05,0.043317,0.022742,0.0020945
-0.068132,0.022503,-6.5157e-05,0.043921,0.023493,0.0026025
-0.070071,0.021098,-7.6426e-05,0.044551,0.022618,0.0024505
-0.068065,0.019573,-0.00014666,0.045217,0.02348,0.0024517
-0.070334,0.018656,0.00014807,0.045634,0.022477,0.0025351
-0.069374,0.016425,7.2255e-05,0.046566,0.022909,0.0021713
-0.070073,0.016262,-2.9473e-05,0.046722,0.022588,0.0032082
-0.069903,0.014373,-3.7137e-05,0.047565,0.022649,0.0025202
-0.070174,0.0092398,4.3553e-05,0.049874,0.022574,0.0027912
-0.070796,0.0072738,5.1182e-05,0.050763,0.022276,0.0022356
-0.064522,0.047128,8.5306e-05,0.03283,0.02505,0.002751
-0.066453,0.045031,8.1381e-05,0.033778,0.024159,0.0030816
-0.064953,0.045034,8.2174e-05,0.03376,0.024834,0.0022266
-0.06447,0.043784,2.6132e-05,0.034383,0.025079,0.0030868
-0.066802,0.043072,7.7126e-06,0.034704,0.024053,0.0024407
-0.064398,0.042894,9.4513e-06,0.034806,0.025106,0.002083
-0.065375,0.041563,1.057e-05,0.035393,0.024679,0.0030068
-0.065738,0.041087,-1.7329e-05,0.035625,0.024519,0.0016696
-0.066562,0.039737,-2.2633e-05,0.036215,0.024162,0.0025133
-0.064101,0.039518,1.3973e-05,0.036306,0.025294,0.0032421
-0.067568,0.037237,-2.902e-05,0.037342,0.023731,0.0025087
-0.064268,0.039468,2.2628e-05,0.036336,0.025185,0.0021583
-0.066009,0.038058,-1.7467e-05,0.036965,0.024426,0.0032579
-0.066345,0.036034,-4.7455e-05,0.037903,0.024301,0.0017686
-0.065296,0.03575,0.00010674,0.037912,0.024689,0.002787
-0.066926,0.034005,-0.00019585,0.038718,0.023957,0.0027472
-0.065406,0.032472,3.49e-05,0.039468,0.024718,0.0029621
-0.067429,0.029173,1.9092e-05,0.040945,0.023789,0.0023834
-0.067274,0.031617,3.0984e-05,0.039859,0.02387,0.0023996
-0.065231,0.030185,2.1884e-05,0.040464,0.024749,0.0021769
-0.066028,0.029938,3.2861e-05,0.040592,0.024412,0.003205
-0.067248,0.027343,-2.6848e-06,0.04178,0.023866,0.0030951
-0.065767,0.026548,-1.1793e-05,0.042131,0.024518,0.0022953
-0.065342,0.025838,-7.975e-06,0.042445,0.024699,0.0033232
-0.067393,0.024849,-6.5088e-05,0.042881,0.023814,0.0026561
-0.066938,0.023318,-6.3519e-05,0.043569,0.024012,0.0017109
-0.062255,0.051328,-0.00040855,0.030993,0.026216,0.0028793
