"v:0","v:1","v:2","Points:0","Points:1","Points:2"
-0.082973,0.0071107,-0.000247,0.050715,0.016883,0.0016598
-0.08122,0.0089683,1.3022e-05,0.049955,0.017631,0.0014356
-0.08066,0.0076979,-5.02e-06,0.050531,0.017885,0.00054595
-0.082865,0.0065994,-8.6143e-08,0.051018,0.016911,0.00054532
-0.081053,0.0058247,-4.5412e-05,0.051371,0.017694,0.0012142
-0.082331,0.0041912,4.0797e-05,0.052088,0.017099,0.00065074
-0.080074,0.0037317,1.8609e-05,0.052296,0.018096,0.0016596
-0.079944,0.0036402,2.1564e-05,0.052321,0.018159,0.00054593
-0.07662,0.029293,1.3098e-05,0.040886,0.019681,0.00054684
-0.075965,0.029085,1.8604e-05,0.040974,0.019954,0.0015976
-0.078403,0.028878,1.3091e-05,0.041063,0.018889,0.0013857
-0.077904,0.02721,8.4901e-06,0.041812,0.01911,0.00054556
-0.076819,0.026836,-4.8113e-06,0.041989,0.019564,0.0015195
-0.075868,0.025869,9.3193e-06,0.042415,0.020017,0.00054582
-0.078927,0.024984,6.8732e-06,0.042803,0.018657,0.00054562
-0.079076,0.022342,-1.6424e-06,0.043969,0.018573,0.00054537
-0.07821,0.02444,2.9447e-05,0.043039,0.018964,0.0015643
-0.075712,0.024314,6.3093e-05,0.043093,0.020047,0.0014686
-0.076896,0.023635,1.1629e-05,0.043405,0.019564,0.00054488
-0.077744,0.021953,4.0652e-06,0.044138,0.019171,0.0014389
-0.076611,0.021185,-1.4268e-05,0.044487,0.019688,0.00054557
-0.078663,0.019956,1.3116e-05,0.045043,0.018752,0.00054517
-0.076643,0.018928,4.5017e-05,0.045505,0.019659,0.00093394
-0.078789,0.018067,1.2472e-05,0.045888,0.018681,0.0015909
-0.078445,0.017552,1.3141e-06,0.046127,0.018854,0.00054441
-0.076716,0.016765,1.0299e-05,0.046468,0.019602,0.0015978
-0.076346,0.016279,-1.384e-06,0.046691,0.019786,0.00054756
-0.077118,0.013967,3.7309e-05,0.04772,0.01945,0.00066119
-0.078686,0.012928,3.1405e-05,0.04818,0.018729,0.0014732
-0.076444,0.011937,2.594e-05,0.048616,0.019725,0.0014248
-0.077926,0.011676,-4.3147e-06,0.048745,0.0191,0.00054462
-0.075702,0.010526,-2.0358e-07,0.049246,0.020066,0.00060255
-0.077372,0.0086389,6.7526e-06,0.050074,0.019312,0.00074544
-0.075425,0.0079596,7.8227e-06,0.050393,0.020183,0.0015441
-0.075668,0.007008,-6.994e-07,0.050816,0.020084,0.00054544
-0.077507,0.0067425,-4.0443e-06,0.050941,0.019252,0.001404
-0.078924,0.0057955,4.6019e-05,0.051335,0.018617,0.00061072
-0.075596,0.0048168,-1.9701e-05,0.051786,0.020108,0.0010404
-0.077682,0.0042961,3.6803e-05,0.05204,0.019153,0.0016144
-0.077544,0.0037709,1.6746e-05,0.052228,0.019245,0.00054529
-0.0719,0.037392,-2.5958e-05,0.037275,0.021766,0.00098335
-0.075287,0.033809,7.4179e-06,0.038872,0.02026,0.0012344
-0.073058,0.035361,7.2044e-06,0.038194,0.021268,0.00054531
-0.072945,0.034155,-1.0821e-06,0.038724,0.021307,0.0014967
-0.073646,0.032967,-7.3805e-06,0.039253,0.021012,0.00054501
-0.075012,0.031316,1.9935e-05,0.039973,0.020383,0.0015858
-0.074654,0.030721,9.9628e-06,0.040244,0.02056,0.00054552
-0.072188,0.030889,7.7374e-06,0.040168,0.021646,0.0005457
-0.073584,0.029297,4.4218e-05,0.040882,0.02101,0.0013489
-0.072156,0.028412,-5.7824e-06,0.041282,0.02166,0.00054518
-0.074587,0.027954,-6.1669e-06,0.041485,0.02059,0.00054514
-0.071496,0.027837,-2.6648e-05,0.041528,0.021912,0.0015754
-0.074409,0.02702,-3.9489e-05,0.041912,0.020651,0.0015462
-0.07343,0.025815,-5.2757e-06,0.042445,0.021105,0.00054587
-0.072538,0.024695,1.5907e-05,0.042881,0.02146,0.0014793
-0.072362,0.023576,-4.5167e-06,0.043429,0.021573,0.00054518
-0.074632,0.022667,-2.9547e-05,0.043837,0.020563,0.00055369
-0.073822,0.022719,2.4621e-05,0.043791,0.020872,0.0015978
-0.071737,0.021215,7.0913e-05,0.044478,0.021852,0.00064151
-0.075282,0.020678,1.0001e-05,0.044681,0.020262,0.0014512
-0.073981,0.020295,7.823e-06,0.044889,0.020848,0.0005458
-0.072733,0.02023,-6.8932e-07,0.044873,0.021331,0.0015283
-0.072117,0.018453,-6.0103e-06,0.045717,0.021643,0.00054589
-0.074588,0.01793,-1.4197e-06,0.045944,0.020578,0.0005458
-0.073091,0.016922,-1.0355e-05,0.046388,0.021219,0.0013067
-0.074081,0.015334,6.8416e-06,0.047109,0.020792,0.00054576
-0.074777,0.0153,1.9699e-05,0.047128,0.020468,0.0015861
-0.071756,0.014569,1.7767e-06,0.047451,0.021827,0.00054575
-0.074868,0.013018,1.8331e-05,0.048143,0.020447,0.00054594
-0.072905,0.013059,1.8787e-05,0.048136,0.021307,0.0012153
-0.073294,0.01114,-1.1286e-06,0.048979,0.021145,0.00054497
-0.072003,0.010708,-2.5302e-05,0.04917,0.021713,0.0014546
-0.071589,0.0094376,-6.4148e-06,0.049752,0.021912,0.00054598
-0.073991,0.0088044,-2.25e-05,0.050022,0.02083,0.00055607
-0.073056,0.0085399,1.6287e-05,0.050138,0.02124,0.0016177
-0.072303,0.0071131,0.00011838,0.050792,0.021597,0.00062632
-0.073763,0.0061892,7.5372e-06,0.051172,0.020932,0.0014016
-0.073183,0.0047817,-1.595e-05,0.051811,0.02122,0.00054598
-0.074682,0.0029339,-7.5456e-06,0.052657,0.020535,0.00054568
-0.068131,0.040065,1.8107e-05,0.036086,0.02345,0.00055717
-0.070862,0.039358,5.3603e-05,0.036393,0.02222,0.001434
-0.068486,0.039177,1.8466e-05,0.036478,0.023299,0.0015627
-0.069954,0.038316,-1.4132e-06,0.03684,0.022664,0.00054525
-0.067815,0.037224,1.4604e-06,0.037361,0.023621,0.0005457
-0.069421,0.036779,-1.6587e-05,0.037563,0.022891,0.0013282
-0.071242,0.033083,1.807e-05,0.039205,0.022058,0.00084253
-0.070641,0.035589,-1.2633e-05,0.038096,0.022352,0.0005457
-0.070596,0.0347,-1.8769e-05,0.038481,0.022368,0.0015936
-0.068487,0.034363,-0.00014655,0.038641,0.023295,0.0005754
-0.068703,0.033025,-5.7628e-05,0.039201,0.023181,0.001513
-0.071134,0.030627,1.3587e-05,0.040277,0.022084,0.0015374
-0.069165,0.032009,6.5888e-06,0.039687,0.022988,0.00054551
-0.070093,0.02967,3.8373e-07,0.040714,0.022589,0.00054561
-0.069021,0.029285,-2.6242e-06,0.040877,0.02304,0.0015234
-0.068238,0.027155,-0.00034639,0.041577,0.023413,0.00077688
-0.070914,0.025679,1.4102e-05,0.042506,0.022193,0.00054663
-0.070238,0.025479,3.0684e-05,0.042532,0.022485,0.0015962
-0.068385,0.025392,-1.3283e-06,0.042632,0.023275,0.0005453
-0.067401,0.024961,-6.5019e-05,0.042845,0.02361,0.0015592
-0.069438,0.023331,-9.452e-06,0.043534,0.022658,0.00054596
-0.068622,0.0228,5.9965e-05,0.043766,0.023028,0.0015443
-0.068159,0.02101,-2.2701e-05,0.044508,0.023179,0.0005458
-0.071239,0.018457,2.0179e-06,0.045708,0.022031,0.0015642
-0.070039,0.020556,3.7811e-05,0.044768,0.022562,0.0014157
-0.069061,0.0191,0.00036297,0.04549,0.022708,0.00055014
-0.068579,0.01774,0.00054652,0.046014,0.02307,0.0014493
-0.070695,0.016682,2.6587e-05,0.046526,0.022286,0.00089173
-0.070056,0.014536,6.9795e-07,0.047476,0.022564,0.0013479
-0.071092,0.012225,-4.0135e-05,0.048499,0.022122,0.00058941
-0.064579,0.047766,-2.3198e-05,0.032611,0.025068,0.0014005
-0.065312,0.043873,-9.8455e-06,0.034358,0.024728,0.00078923
-0.067602,0.041476,1.8926e-05,0.035451,0.023689,0.0015204
-0.066667,0.041922,-1.19e-06,0.03523,0.024123,0.00054551
-0.06502,0.041775,1.9306e-05,0.035324,0.024771,0.0015317
-0.064094,0.0417,-1.1609e-06,0.035342,0.025234,0.00054571
-0.065941,0.039848,-9.7588e-06,0.036191,0.024463,0.00094417
-0.066596,0.03768,7.8051e-06,0.03715,0.024152,0.0014873
-0.0654,0.037582,1.4526e-06,0.037197,0.024699,0.00054564
-0.067437,0.035198,-0.00012291,0.038262,0.023734,0.0014979
-0.066331,0.035292,-1.4075e-05,0.038216,0.024298,0.00054585
-0.065068,0.035684,1.1357e-05,0.038013,0.024818,0.0014841
-0.063871,0.034159,0.00013403,0.038662,0.025274,0.00073712
-0.065681,0.033423,3.2262e-06,0.039064,0.024533,0.00145
-0.066567,0.032643,5.0928e-05,0.03943,0.024047,0.00054694
-0.067603,0.030058,2.8964e-05,0.040541,0.023665,0.00055194
-0.067338,0.031047,-2.6223e-05,0.040096,0.023792,0.0016216
-0.064247,0.032008,1.2267e-05,0.03972,0.025097,0.00054559
-0.064897,0.030265,-8.9654e-05,0.040416,0.024791,0.0013268
-0.06647,0.028331,-1.9068e-05,0.041256,0.024054,0.0016446
-0.065636,0.028494,2.4101e-07,0.041226,0.024512,0.00054581
-0.064077,0.028089,-7.983e-05,0.041437,0.025165,0.0013921
-0.066075,0.0262,-0.00012227,0.042291,0.024305,0.00064025
-0.067098,0.022804,-0.0002834,0.043596,0.023743,0.00073963
-0.065077,0.023027,-0.00032328,0.04354,0.02445,0.0015674
-0.066354,0.020533,0.00017265,0.04455,0.02378,0.0014539
-0.065232,0.017126,3.7487e-06,0.045986,0.023679,0.00054585
-0.064734,0.018168,-7.376e-06,0.045012,0.024166,0.00054576
-0.061069,0.048813,0.0053036,0.031765,0.026568,0.00069652
-0.062983,0.047994,-7.8592e-06,0.032513,0.025789,0.00054576
-0.061408,0.047784,3.1794e-06,0.032597,0.026463,0.0013978
-0.063848,0.045711,1.4046e-05,0.033527,0.02539,0.00054589
-0.061697,0.046049,-0.00027287,0.033366,0.026465,0.00062521
-0.061516,0.043976,-5.7087e-05,0.034325,0.026443,0.0014818
-0.062657,0.043523,2.4617e-06,0.034485,0.025908,0.00054589
-0.063007,0.040737,2.3554e-05,0.035821,0.025734,0.001418
-0.063693,0.039355,3.8094e-06,0.036411,0.025453,0.0005458
-0.063299,0.037286,8.8427e-06,0.037318,0.025592,0.0011579
-0.062757,0.031524,0.00010523,0.039874,0.025732,0.0014174
-0.05963,0.053564,-1.2162e-06,0.030021,0.027284,0.00054588
-0.090529,0.012147,-3.3653e-07,0.048546,0.013476,0.0027857
-0.091167,0.0099599,2.6788e-05,0.049519,0.013186,0.002393
-0.09308,0.0096635,1.3068e-05,0.049635,0.012343,0.0030736
-0.09086,0.0078191,-5.9851e-06,0.050476,0.013331,0.0018955
-0.092635,0.0070525,-2.9792e-05,0.050816,0.01253,0.0025494
-0.091742,0.0049614,-1.4789e-05,0.051755,0.012928,0.0031657
-0.093478,0.0047958,-6.84e-06,0.051827,0.012152,0.0024085
-0.09082,0.0036149,-2.123e-05,0.052335,0.013335,0.0023381
-0.092815,0.0022211,5.1552e-06,0.052958,0.012447,0.0024296
-0.088164,0.016817,2.0039e-05,0.046456,0.014525,0.0029171
-0.088307,0.016248,1.2942e-05,0.046711,0.014469,0.0018467
-0.089863,0.014477,1.1663e-05,0.047503,0.013777,0.0028301
-0.086923,0.014237,2.1717e-05,0.0476,0.015077,0.0020056
-0.088063,0.012801,2.3768e-05,0.048242,0.01457,0.0027245
-0.089197,0.012331,3.6315e-05,0.048455,0.014068,0.0016891
-0.088813,0.010602,1.5282e-05,0.049236,0.014236,0.0024302
-0.090446,0.0072904,-1.0314e-05,0.050705,0.013515,0.003001
-0.088345,0.0086228,2.4128e-05,0.050121,0.014418,0.0032738
-0.088316,0.0082413,1.5108e-05,0.050276,0.014452,0.0021955
-0.088101,0.0062692,3.1868e-05,0.051171,0.014508,0.0029958
-0.089282,0.0059242,4.4951e-05,0.051301,0.014027,0.0020292
-0.088347,0.0038214,-9.4168e-05,0.052245,0.014417,0.0024093
-0.087768,0.0024971,8.1513e-06,0.052857,0.01467,0.0033329
-0.083227,0.020484,2.3043e-05,0.044816,0.016714,0.0026082
-0.085243,0.019824,-3.6046e-06,0.045116,0.015821,0.0033147
-0.08583,0.018877,-7.5423e-06,0.045545,0.015553,0.00235
-0.082948,0.018479,-2.7857e-06,0.04572,0.016857,0.0019625
-0.084654,0.017498,6.8099e-06,0.046154,0.016077,0.0030838
-0.086518,0.014521,1.9799e-05,0.047472,0.015259,0.0030719
-0.086105,0.016425,1.8571e-05,0.046628,0.015435,0.0023429
-0.0829,0.016176,-1.6491e-05,0.046737,0.016853,0.0025918
-0.084511,0.0145,5.9839e-05,0.047483,0.016121,0.0022904
-0.086613,0.010324,1.3564e-05,0.049339,0.015196,0.0031644
-0.085277,0.011985,1.1623e-05,0.048602,0.015785,0.0026204
-0.08413,0.01037,6.2202e-06,0.049321,0.016287,0.0032663
-0.08609,0.0097026,4.6164e-05,0.049604,0.015364,0.002121
-0.083899,0.0080401,-6.3307e-07,0.050369,0.016386,0.0029895
-0.086176,0.0074805,1.682e-05,0.050611,0.015378,0.0026565
-0.083902,0.0056843,3.8548e-05,0.051409,0.016378,0.0026667
-0.086246,0.0050856,-8.1064e-06,0.051679,0.015346,0.002448
-0.083362,0.0033916,5.0714e-05,0.05244,0.016617,0.0029254
-0.08616,0.0026884,8.3922e-07,0.052765,0.01538,0.0025126
-0.079588,0.028264,1.2349e-05,0.04134,0.018345,0.0022981
-0.08012,0.02457,2.3834e-05,0.042986,0.018105,0.0022325
-0.080041,0.02324,3.4455e-05,0.043579,0.018125,0.0031559
-0.082311,0.022687,3.4538e-05,0.043826,0.017125,0.0027998
-0.081922,0.020818,2.5684e-05,0.04466,0.017293,0.0016996
-0.080826,0.020737,3.2248e-05,0.044699,0.017779,0.0028055
-0.082384,0.018391,1.1704e-05,0.04575,0.017085,0.0030269
-0.080577,0.018603,2.3083e-05,0.045656,0.017889,0.0023
-0.080441,0.016258,-4.6886e-05,0.046705,0.017942,0.0025923
-0.082155,0.013853,1.7452e-05,0.047769,0.017163,0.0024218
-0.080219,0.012401,-2.3203e-05,0.048426,0.018029,0.0023507
-0.08238,0.011493,1.2302e-05,0.048819,0.017069,0.0026987
-0.079105,0.011366,2.2161e-05,0.048886,0.018524,0.003223
-0.080484,0.0099876,2.3554e-05,0.049497,0.017913,0.0025115
-0.082763,0.0093375,1.1704e-05,0.049786,0.016902,0.002228
-0.081846,0.0091472,1.6063e-05,0.049874,0.017296,0.003326
-0.081193,0.0076314,-2.101e-05,0.050557,0.017606,0.0025368
-0.079325,0.0058958,-2.6852e-06,0.051325,0.018434,0.002012
-0.081736,0.0053522,-5.3937e-05,0.051575,0.017366,0.0022328
-0.080042,0.0051138,2.1653e-05,0.051675,0.018094,0.0030535
-0.082656,0.0034904,-1.6429e-05,0.052419,0.016931,0.0016979
-0.081094,0.0030993,2.8785e-05,0.052575,0.017653,0.0026155
-0.075496,0.031067,-3.8684e-06,0.040075,0.020162,0.0027046
-0.077394,0.029694,8.2454e-06,0.040691,0.019307,0.0024275
-0.075642,0.028015,7.9629e-06,0.04146,0.020092,0.0025621
-0.078299,0.026182,5.182e-07,0.042267,0.018915,0.0023483
-0.076809,0.026164,2.0093e-05,0.04227,0.019562,0.0032233
-0.075377,0.025619,4.1122e-05,0.042528,0.020207,0.0023849
-0.07892,0.021954,3.9671e-05,0.044158,0.018624,0.0023807
-0.07791,0.023945,6.7252e-06,0.043254,0.019092,0.002773
-0.076229,0.022635,6.2517e-06,0.043839,0.019843,0.0022417
-0.078499,0.019356,3.0445e-05,0.045325,0.018794,0.0028073
-0.07672,0.020556,6.0683e-05,0.044782,0.019589,0.0033166
-0.077276,0.019766,1.098e-05,0.045102,0.019367,0.0019076
-0.076547,0.017707,2.7562e-05,0.046042,0.019666,0.0032745
-0.078849,0.014367,3.0186e-05,0.047542,0.018638,0.0025508
-0.078095,0.016889,2.0729e-05,0.0464,0.018987,0.0025014
-0.075325,0.01649,2.6269e-05,0.04658,0.020207,0.0024967
-0.076935,0.01524,2.5093e-05,0.047133,0.019503,0.0031185
-0.076963,0.014432,3.9353e-05,0.047516,0.019492,0.0018749
-0.075565,0.012767,3.479e-05,0.04826,0.020108,0.0023781
-0.077173,0.012874,4.2209e-05,0.048209,0.019393,0.0032429
-0.077781,0.011705,2.9892e-05,0.048729,0.019123,0.0023261
-0.075807,0.01054,1.5253e-05,0.049253,0.02,0.0028135
-0.077089,0.0096944,2.2186e-05,0.049621,0.019438,0.0017305
-0.079033,0.0082878,1.0277e-05,0.050251,0.018567,0.0019053
-0.077997,0.0094817,1.7631e-05,0.049729,0.019022,0.0027451
-0.076713,0.0075098,1.3695e-05,0.050603,0.019594,0.0024358
-0.078892,0.0072447,8.7116e-06,0.050728,0.018618,0.0029024
-0.075804,0.0053752,-1.0524e-06,0.051557,0.02,0.0020998
-0.077418,0.0053175,3.8183e-05,0.051589,0.019274,0.0030218
-0.078643,0.0035183,4.2369e-05,0.052404,0.018727,0.0025498
-0.076422,0.0023721,-1.8466e-05,0.05294,0.019718,0.0023095
-0.071819,0.037913,2.0012e-05,0.037016,0.021804,0.0031112
-0.071861,0.036517,-8.8876e-06,0.037666,0.0218,0.0020372
-0.07237,0.034734,1.6951e-07,0.038462,0.021556,0.0027394
-0.07408,0.033189,-2.8156e-06,0.039151,0.020796,0.0023722
-0.071681,0.032697,-8.5997e-06,0.039373,0.021867,0.0021681
-0.072942,0.032142,6.5809e-07,0.039623,0.021299,0.0032156
-0.073127,0.0307,2.0687e-05,0.040254,0.021229,0.0022116
-0.073462,0.029746,7.3502e-06,0.040688,0.021068,0.0031978
-0.073316,0.028278,-3.7789e-05,0.041341,0.021149,0.0023296
-0.071768,0.027869,1.6005e-06,0.041496,0.021801,0.0031887
-0.071987,0.026059,-1.8269e-06,0.042273,0.021717,0.0023452
-0.073183,0.025889,2.4909e-05,0.042378,0.02117,0.0032808
-0.074834,0.022612,2.1947e-05,0.043843,0.020433,0.0031561
-0.073439,0.024033,1.1151e-05,0.043215,0.021043,0.0025074
-0.072949,0.021556,-3.002e-06,0.044326,0.021252,0.0024666
-0.07531,0.019849,-4.2038e-05,0.045071,0.02027,0.0025163
-0.072894,0.018517,3.4108e-05,0.045687,0.021273,0.0023469
-0.074876,0.018366,4.5759e-05,0.04575,0.020417,0.0016764
-0.073965,0.018156,3.964e-05,0.04585,0.020809,0.0033189
-0.072707,0.016335,5.1983e-05,0.046666,0.021364,0.0028168
-0.072752,0.014541,4.9149e-05,0.04747,0.02138,0.0020737
-0.074223,0.014456,5.7601e-05,0.047515,0.02069,0.0029162
-0.073312,0.011984,2.2879e-05,0.048611,0.02112,0.0021779
-0.071666,0.011813,5.7313e-05,0.048683,0.021833,0.0032745
-0.074083,0.01208,3.7008e-05,0.048565,0.020752,0.0032015
-0.074732,0.010313,3.6282e-06,0.049347,0.020494,0.0016751
-0.072521,0.0099331,-5.0993e-06,0.049518,0.021469,0.0026762
-0.074514,0.0085647,-6.667e-06,0.050129,0.02058,0.0025239
-0.07224,0.0077236,-2.0802e-05,0.050519,0.021588,0.0030891
-0.071693,0.0067575,3.8142e-05,0.050946,0.021866,0.001996
-0.073734,0.0062557,-2.9597e-05,0.051166,0.02093,0.0025098
-0.072542,0.0044977,-2.1182e-05,0.051964,0.021486,0.0019051
-0.074976,0.003812,1.8565e-05,0.052284,0.020364,0.0028902
-0.074639,0.0033572,-4.9199e-05,0.052483,0.02054,0.0017584
-0.072658,0.0031529,-8.688e-06,0.052574,0.021411,0.0028049
-0.070187,0.039903,6.2754e-05,0.036158,0.022518,0.0027919
-0.06787,0.039135,1.9242e-05,0.036499,0.023539,0.0026251
-0.069802,0.037774,-4.017e-06,0.037112,0.022699,0.0023005
-0.069381,0.034975,1.2602e-05,0.038346,0.022889,0.0025406
-0.070437,0.033119,4.4723e-06,0.039179,0.022405,0.003095
-0.068145,0.0329,-1.492e-05,0.039271,0.023431,0.0027394
-0.071235,0.030507,-5.0731e-05,0.040342,0.022063,0.002921
-0.069352,0.031088,-3.5166e-07,0.040075,0.022888,0.0022449
-0.067946,0.029316,8.6928e-06,0.040847,0.023505,0.002704
-0.070164,0.028542,-7.9885e-06,0.041199,0.022514,0.0024211
-0.068477,0.026867,5.2362e-07,0.041935,0.023249,0.0020942
-0.06989,0.026083,-2.3231e-05,0.042276,0.022634,0.0029327
-0.07131,0.022475,8.7891e-06,0.043899,0.021954,0.0016685
-0.071096,0.023337,-4.0303e-05,0.043525,0.022071,0.0026857
-0.068748,0.024206,-3.3873e-05,0.043162,0.02307,0.0024503
-0.069237,0.02175,5.6578e-05,0.044238,0.022881,0.0025355
-0.071347,0.018143,4.0094e-05,0.045841,0.021982,0.0031682
-0.071008,0.02006,4.3593e-05,0.044992,0.02211,0.0023819
-0.067988,0.019215,0.00070038,0.045189,0.02327,0.0021741
-0.069193,0.019269,-8.8627e-05,0.045329,0.022943,0.0032077
-0.068299,0.017902,0.00046811,0.046177,0.022969,0.002522
-0.071221,0.014091,4.3648e-05,0.047667,0.022024,0.0029298
-0.071052,0.016386,0.00010775,0.046682,0.022131,0.0020428
-0.071023,0.01274,2.3663e-05,0.048279,0.022131,0.0019444
-0.069498,0.01233,5.4473e-06,0.048476,0.022788,0.0027912
-0.070321,0.010315,-4.4199e-05,0.049351,0.022451,0.0022353
-0.064477,0.04809,6.1834e-06,0.032468,0.025091,0.0030822
-0.064647,0.045916,3.57e-06,0.033389,0.024943,0.0024403
-0.066311,0.043914,9.9596e-06,0.034362,0.02428,0.0017826
-0.06699,0.042205,-1.1778e-05,0.035111,0.02395,0.0027764
-0.064689,0.042666,-3.0025e-05,0.034902,0.024986,0.0025131
-0.064164,0.040926,-1.7736e-05,0.035664,0.025216,0.0032572
-0.065765,0.040186,-4.6445e-05,0.03601,0.024505,0.0025072
-0.067509,0.036631,-6.5884e-05,0.037602,0.023669,0.0023627
-0.064556,0.038916,-3.0453e-05,0.036595,0.025051,0.0017679
-0.065296,0.037104,-5.8682e-05,0.037396,0.024668,0.002746
-0.067353,0.035007,1.5899e-05,0.038332,0.023782,0.0031641
-0.065681,0.034549,4.5804e-06,0.03853,0.024532,0.0023997
-0.064499,0.032816,2.3195e-05,0.039288,0.025039,0.0032056
-0.065963,0.032128,-1.7434e-05,0.039612,0.024402,0.0023828
-0.06581,0.030228,-2.0303e-05,0.040449,0.024441,0.003095
-0.064319,0.029307,-5.6995e-05,0.040829,0.025075,0.0022941
-0.063965,0.028607,-5.8853e-05,0.041153,0.025242,0.0033214
-0.066014,0.027669,-3.7514e-05,0.041547,0.024339,0.0026557
-0.065483,0.026303,-9.3448e-05,0.042245,0.024507,0.0017103
-0.066825,0.025475,-7.62e-05,0.042572,0.023973,0.0026019
