"v:0","v:1","v:2","Points:0","Points:1","Points:2"
0.14237,-0.55191,0.014233,0.018759,0.039327,0.0030193
0.11993,-0.81009,-0.014096,0.02386,0.038905,0.0026013
0.031561,-0.43116,0.036503,0.014087,0.041753,0.0019545
0.18765,-0.50473,-0.020403,0.021727,0.042139,0.0016966
0.17373,-0.78539,0.0044021,0.028051,0.041919,0.0030098
0.14967,-0.4939,0.0082984,0.018575,0.043322,0.0027444
0.19278,-0.95757,-0.025504,0.045238,0.04335,0.0027964
0.045207,-0.38483,-0.019556,0.014089,0.045436,0.0029224
0.16672,-0.90695,0.0069669,0.042923,0.046652,0.0020782
0.11402,-0.34422,-0.022569,0.015987,0.048106,0.0021673
0.13513,-0.39109,0.0023278,0.017244,0.04808,0.0030345
0.13787,-0.68401,0.0019961,0.024683,0.048697,0.0021035
0.11073,-0.33346,0.027995,0.015124,0.05028,0.0018432
0.13798,-0.32414,-0.020977,0.01606,0.050551,0.0024846
0.16748,-0.3906,0.011482,0.017549,0.050046,0.0028734
0.20231,-0.36852,0.015201,0.019019,0.049592,0.003123
0.16838,-0.29622,0.010543,0.016214,0.052017,0.0020183
0.084456,-0.63915,0.022416,0.021269,0.051905,0.0019086
0.18513,-0.87578,0.015892,0.044116,0.051339,0.0020608
0.041156,-0.17339,0.002571,0.012774,0.053515,0.0030617
0.11139,-0.24905,-0.029764,0.014397,0.05271,0.001951
0.14339,-0.26405,0.012309,0.015585,0.053195,0.0030362
0.18272,-0.26051,0.01682,0.016117,0.053772,0.0019486
0.19831,-1.1686,-0.084897,0.046723,0.016729,0.0039003
0.34627,-0.28965,0.050613,0.042,0.018188,0.0044556
0.051951,-0.86466,-0.3837,0.045266,0.017941,0.0033672
-0.10859,-0.9782,-0.092943,0.046811,0.018525,0.004641
0.37645,-0.90142,0.17252,0.049224,0.017765,0.0034525
-0.1962,0.035704,0.47626,0.051465,0.017307,0.003442
-0.35838,-0.5613,0.098132,0.0468,0.019301,0.0034173
0.35103,-0.15462,-0.091575,0.037869,0.021326,0.0044854
0.23685,-0.9864,0.012187,0.039889,0.020825,0.004464
-0.34994,-0.49902,-0.047952,0.043869,0.025555,0.0038631
0.16887,-1.0713,0.015652,0.044012,0.0308,0.0046476
0.19182,-1.0446,0.0041798,0.046305,0.032987,0.0047626
0.25935,-0.30036,0.066457,0.018032,0.0367,0.0040318
0.17638,-0.58321,-0.0083199,0.022325,0.035956,0.0041118
0.14448,-0.54745,0.021357,0.019605,0.038514,0.0035631
0.22455,-0.32982,0.089606,0.01596,0.039621,0.0036369
0.19067,-0.80368,-0.0013284,0.029516,0.04011,0.0039702
0.054841,-0.46416,-0.0098112,0.01475,0.041324,0.0040926
0.18296,-0.50082,0.01775,0.020945,0.042109,0.0042168
0.13306,-0.44151,0.0043787,0.018407,0.043063,0.0039438
0.16701,-0.47345,0.017127,0.019821,0.043422,0.0040947
0.22238,-0.76787,-0.0026347,0.03158,0.043765,0.0048665
0.15359,-0.46349,0.0080932,0.018458,0.045313,0.0040881
0.20022,-0.75069,-0.040946,0.029874,0.044499,0.0049457
0.082326,-0.35381,0.012293,0.01511,0.047214,0.0042928
0.19891,-0.46517,0.0049049,0.019917,0.045649,0.0034742
0.18173,-0.73745,0.014624,0.027546,0.046933,0.0041801
0.15173,-0.90703,-0.015427,0.040698,0.047228,0.0036407
0.16308,-0.91542,-0.032652,0.042363,0.046372,0.0042487
0.20444,-0.93495,0.019754,0.045866,0.045733,0.0048063
0.1054,-0.3585,-0.022104,0.015465,0.048444,0.00496
0.19273,-0.41632,0.0023793,0.019398,0.047393,0.0043808
0.13381,-0.90193,-0.015178,0.039416,0.047419,0.0047615
0.14491,-0.32435,0.021555,0.016907,0.050391,0.0043935
0.16908,-0.89327,-0.0061489,0.042524,0.049348,0.0038195
0.19978,-0.89808,0.005966,0.044742,0.049638,0.0034594
0.057183,-0.21515,0.024201,0.013259,0.051785,0.0045192
0.13511,-0.31508,-0.0083444,0.015721,0.051056,0.0045231
0.16231,-0.30514,-0.0040008,0.016418,0.051899,0.0035841
0.2187,-0.3257,-0.0019644,0.018216,0.051099,0.0044304
0.13651,-0.24116,0.0067745,0.014976,0.052612,0.0038197
0.1871,-0.28954,0.014401,0.017058,0.053318,0.0037694
0.17478,-0.25153,0.0051295,0.016691,0.053544,0.0049938
0.1259,-0.63528,0.048781,0.02371,0.052599,0.0044117
0.20049,-0.64089,-0.020918,0.028299,0.053912,0.0044989
0.23283,-0.85204,0.014952,0.046917,0.053782,0.0035067
-0.14266,-0.093201,0.020403,0.049474,0.015214,0.0065259
-0.35463,-0.14735,0.29854,0.051061,0.016488,0.0059404
0.20149,-0.27487,0.093452,0.052389,0.01577,0.0060959
0.14219,-1.1515,0.029054,0.044037,0.018633,0.0062305
-0.00631,-0.053717,0.22918,0.047757,0.018701,0.0052145
-0.078325,-0.24818,0.38943,0.048123,0.021908,0.0054004
-0.35511,-0.032585,0.08358,0.052882,0.025775,0.005141
-0.57848,-0.5239,-0.3515,0.037548,0.029513,0.0060685
0.20467,-1.0486,-0.039125,0.048018,0.031517,0.0053005
0.2518,-0.54759,-0.079754,0.02307,0.032375,0.0061246
0.2033,-0.87165,-0.016278,0.031887,0.033551,0.0050973
-0.16222,-0.41803,0.28978,0.038087,0.032981,0.0053299
0.14537,-1.0331,0.010753,0.041641,0.032744,0.0051478
0.095646,-0.46806,0.076391,0.019754,0.035294,0.006274
0.12524,-0.5715,0.043693,0.019392,0.036233,0.0053088
0.33691,-0.25391,-0.0715,0.020365,0.036226,0.0059364
0.14755,-0.99941,-0.023809,0.0419,0.036235,0.0050152
0.010401,0.019355,0.0061257,0.015703,0.037809,0.005584
0.15818,-0.82939,-0.027855,0.027313,0.037129,0.0060209
0.087193,-0.11221,-0.03572,0.014963,0.038972,0.0055884
0.16758,-0.54311,-0.0080217,0.021189,0.040123,0.0061344
0.16712,-0.81081,-0.030674,0.027786,0.039148,0.005494
0.17347,-0.98287,0.028271,0.043506,0.039372,0.0050255
0.099908,-0.48413,0.0025876,0.016749,0.041459,0.0052355
0.14955,-0.51604,0.04548,0.018871,0.041559,0.0063758
0.15448,-0.51041,0.0073994,0.02043,0.040557,0.0050319
0.16068,-0.79564,0.029605,0.026735,0.041821,0.0051881
0.20842,-0.98118,-0.019861,0.04729,0.040984,0.0056554
0.085455,-0.46628,-0.0014896,0.015335,0.042495,0.0056805
0.107,-0.74792,0.0055515,0.023342,0.042379,0.0050451
0.14187,-0.76379,0.025095,0.025254,0.042809,0.0056697
0.17016,-0.77161,-0.01291,0.027501,0.043669,0.0051571
0.11853,-0.43525,0.015164,0.016461,0.044688,0.005631
0.13085,-0.46077,-0.0059946,0.017687,0.044565,0.0065759
0.16001,-0.47933,0.0049714,0.018672,0.045131,0.0062353
0.19815,-0.47866,-0.0066414,0.021276,0.044873,0.0065265
0.19153,-0.48108,-0.020421,0.02091,0.04511,0.0052184
0.10377,-0.39769,-0.025694,0.015765,0.046718,0.0065988
0.16534,-0.40803,-0.0037862,0.01791,0.046913,0.0050112
0.20848,-0.45947,-0.0096459,0.0205,0.046314,0.0055289
0.17703,-0.43442,-0.020527,0.0198,0.047109,0.0063117
0.2605,-0.94624,0.04177,0.051696,0.045595,0.0050305
0.14233,-0.37566,-0.028024,0.016539,0.048753,0.0060832
0.16462,-0.69036,0.019041,0.026185,0.048665,0.0056555
0.20478,-0.72212,0.032161,0.030059,0.04732,0.0064914
0.10602,-0.33075,0.02978,0.014822,0.049763,0.0055231
0.16713,-0.38239,0.010122,0.017839,0.049523,0.0059167
0.073807,-0.23764,-0.031245,0.014,0.051404,0.0061594
0.18844,-0.35057,0.010381,0.018074,0.051109,0.006462
0.20594,-0.86878,0.017327,0.045453,0.051175,0.0065679
0.085703,-0.21646,0.0018958,0.013964,0.052733,0.0064211
0.14761,-0.28166,0.0031683,0.015793,0.052414,0.0059191
0.16882,-0.25821,0.0016635,0.015678,0.053704,0.0060712
0.15924,-0.23885,-0.01994,0.014757,0.053683,0.0052034
0.166,-0.64123,0.052282,0.025774,0.05349,0.00653
-0.31263,-0.014558,-0.13856,0.051256,0.013547,0.0070896
0.63167,-0.50082,0.19114,0.046138,0.015424,0.0073454
-0.48917,0.17891,-0.10978,0.04833,0.017173,0.0080552
-0.41926,0.21195,-0.044441,0.048851,0.019519,0.0072724
0.08575,-0.1926,-0.46577,0.044504,0.020533,0.0077083
-0.14137,-0.40647,-0.40411,0.047518,0.024941,0.0083043
0.17196,-1.0922,-0.023713,0.04498,0.027181,0.007479
0.20278,-0.59844,0.077201,0.023479,0.032352,0.0077964
0.15546,-0.86232,0.039072,0.028537,0.032682,0.007272
0.11829,-0.85452,0.009605,0.024663,0.033817,0.0076794
0.16681,-0.84943,0.0061375,0.02954,0.034103,0.0082734
0.20915,0.094888,-0.0027855,0.017316,0.037085,0.0068146
0.21867,-0.24413,-0.011169,0.018232,0.036253,0.008152
0.11339,-0.82938,-0.01951,0.024724,0.036113,0.0069604
0.15083,-0.54827,0.046968,0.020303,0.038245,0.0080833
0.1301,-0.80347,-0.040689,0.025778,0.038585,0.0068132
0.14404,-0.98742,0.027796,0.041156,0.038185,0.0080413
0.087812,-0.48243,0.033057,0.016372,0.040171,0.0080165
0.13201,-0.52831,0.019266,0.018836,0.039826,0.0072279
0.10666,-0.49848,0.041838,0.016905,0.041108,0.0075997
0.1116,-0.48292,0.032644,0.017384,0.042103,0.0076374
0.17723,-0.54054,0.051178,0.020275,0.041268,0.0073722
0.13991,-0.46425,0.01982,0.018469,0.042603,0.0081742
0.1466,-0.76399,0.034339,0.026255,0.042966,0.0073814
0.13106,-0.42842,0.0053979,0.017582,0.045153,0.0078851
0.16761,-0.46656,0.015707,0.020319,0.044355,0.0077789
0.18443,-0.75287,-0.039316,0.029586,0.044097,0.0073161
0.083849,-0.36101,0.0075,0.014696,0.046606,0.0077974
0.12119,-0.70562,0.02451,0.023999,0.045975,0.0077064
0.1834,-0.91262,-0.0010073,0.044243,0.046869,0.0081833
0.16494,-0.3945,-0.0049911,0.017677,0.048276,0.0070195
0.17224,-0.38101,-0.048279,0.017632,0.04891,0.0081694
0.15477,-0.71959,-0.02584,0.02626,0.048171,0.00786
0.04676,-0.29047,-0.025801,0.013341,0.050331,0.0074379
0.13534,-0.33959,-0.022716,0.016442,0.049235,0.0070699
0.15511,-0.37543,0.0052587,0.017637,0.049514,0.0070635
0.17895,-0.68262,0.0465,0.027151,0.050085,0.0067982
0.13169,-0.26442,0.0027572,0.015267,0.051783,0.0075417
0.18165,-0.6678,0.01152,0.026902,0.051566,0.0073249
0.13667,-0.26396,-0.0024494,0.015009,0.053396,0.0072472
0.20564,-0.2743,0.024388,0.017546,0.053149,0.0077326
-0.43046,-0.2534,-0.48564,0.050159,0.014436,0.00848
-0.2974,-0.048744,0.019445,0.052483,0.013536,0.009103
0.40275,-0.2256,0.24306,0.04402,0.016491,0.0084981
-0.35334,-0.12804,0.23556,0.04723,0.015336,0.009326
-0.50546,0.030756,-0.30825,0.047391,0.016433,0.0095792
-0.38694,-0.12589,0.044426,0.052522,0.015676,0.0097577
0.17984,-0.51747,0.28817,0.042776,0.018745,0.0090441
0.52607,-0.13846,-0.11187,0.04337,0.020425,0.0094579
-0.52326,-0.51032,-0.098864,0.052898,0.020779,0.0084523
0.18846,-0.95643,0.040551,0.034159,0.023873,0.0084693
0.23087,-1.0768,-0.035447,0.051936,0.029077,0.0093124
0.0038615,-0.40414,-0.031963,0.018903,0.035446,0.0094795
0.23414,-0.32805,0.16207,0.019742,0.035842,0.0087205
0.2884,-0.42498,0.030364,0.020754,0.036091,0.0097546
0.11396,-0.82524,-0.0074813,0.024292,0.035946,0.0088373
0.15642,-0.54322,0.053919,0.020808,0.03713,0.0085238
0.2155,-0.10489,-0.14677,0.016879,0.038973,0.0091621
0.14996,-0.51247,0.0061078,0.019215,0.040125,0.0095344
0.21322,-0.67411,-0.07173,0.022838,0.040162,0.009441
0.10556,-0.47159,0.047983,0.01664,0.041668,0.0088604
0.14947,-0.48852,-0.0013072,0.019838,0.042185,0.0089677
0.18533,-0.50563,0.018145,0.0215,0.04155,0.0087822
0.13611,-0.77667,0.0056395,0.025748,0.042412,0.0084203
0.14373,-0.95472,0.020922,0.040736,0.042269,0.0099342
0.099479,-0.40752,0.012232,0.01621,0.04482,0.0087641
0.17288,-0.43679,-0.0074241,0.018885,0.046213,0.0083653
0.17818,-0.44374,0.0020955,0.01998,0.045853,0.0094682
0.12948,-0.72231,-0.012268,0.024518,0.045703,0.0098684
0.15539,-0.74029,-0.011082,0.027126,0.045668,0.0091935
-0.24233,-0.11316,0.26919,0.045066,0.0457,0.0085273
0.067448,-0.32385,-0.00088621,0.013898,0.048414,0.00881
0.1121,-0.36336,-0.00017807,0.016467,0.047599,0.009097
0.1717,-0.39675,-0.0078535,0.018336,0.047811,0.009512
0.1631,-0.39843,-0.010302,0.018445,0.048089,0.0083671
0.097923,-0.69345,0.039776,0.02197,0.047911,0.0086203
0.11708,-0.27037,-0.015074,0.014682,0.051938,0.0087795
0.19474,-0.30639,0.0127,0.017503,0.051802,0.0084095
0.091183,-0.20439,0.012736,0.013536,0.053274,0.0083789
0.16351,-0.25349,0.0081201,0.015116,0.053827,0.0090922
0.22023,-0.29299,0.041603,0.018641,0.053352,0.0086638
0.12426,-0.64448,0.042945,0.023294,0.052813,0.0089627
0.19206,-0.60966,0.032491,0.027286,0.05395,0.0089563
0.11006,-0.82874,-0.0073466,0.037443,0.052522,0.0085871
0.21611,-1.1887,-0.0024778,0.051704,0.014489,0.011144
-0.25903,0.0072577,-0.030315,0.052995,0.014789,0.010869
0.30203,-0.23437,-0.045142,0.044716,0.016701,0.01079
-0.13024,-0.47469,0.58324,0.049306,0.016624,0.010792
0.20757,-0.19727,0.014295,0.041192,0.018584,0.011514
0.040611,-0.43895,-0.3035,0.048334,0.020085,0.010843
0.30579,-0.75586,-0.10625,0.052276,0.021076,0.011378
-0.43237,-0.32303,0.039432,0.051776,0.026693,0.01062
0.20374,-1.0891,-0.010335,0.048021,0.028085,0.010825
0.17109,-0.90378,-0.027571,0.030792,0.030279,0.010022
0.2199,-0.89827,0.050258,0.034919,0.030008,0.011061
0.37789,-0.47694,0.034719,0.024708,0.031793,0.010329
0.13378,-0.88833,-0.024662,0.026718,0.030409,0.010376
0.20609,-0.87414,0.05091,0.033463,0.031263,0.010668
0.16582,-0.64129,-0.010777,0.022837,0.032824,0.010209
0.16131,-0.60069,0.013034,0.021553,0.034398,0.010955
0.11421,-0.23446,-0.15271,0.017848,0.0368,0.011131
0.16227,-0.58841,0.018848,0.02139,0.036165,0.011457
0.2023,-0.608,0.015839,0.024051,0.035991,0.010418
0.18626,-0.83281,0.020448,0.031461,0.036765,0.010669
0.17705,-1.0054,0.0072261,0.044679,0.036806,0.010814
0.11632,-0.12798,-0.0039078,0.015626,0.038166,0.011598
0.035548,0.058434,0.019398,0.014297,0.039449,0.010746
0.10474,-0.0026175,0.0094315,0.015002,0.040022,0.010097
0.10372,-0.50347,0.058808,0.017274,0.039726,0.010145
0.12452,-0.51025,0.022669,0.01899,0.039132,0.010861
0.15042,-0.52451,-0.023734,0.019805,0.040218,0.011649
0.070417,-0.63855,0.074372,0.021716,0.039656,0.01019
0.20243,-0.51979,0.028857,0.022504,0.039738,0.011174
0.1485,-0.51386,-0.014193,0.018706,0.041306,0.010569
0.20643,-0.50903,0.021485,0.022956,0.041316,0.011633
0.10396,-0.75931,0.020049,0.023477,0.042148,0.011038
0.15321,-0.77206,-0.01548,0.027276,0.041541,0.010061
0.19493,-0.97132,0.006134,0.045754,0.041023,0.010824
0.18241,-0.47615,0.0088149,0.020981,0.043371,0.010499
0.071728,-0.38601,0.012208,0.015176,0.045221,0.010958
0.16001,-0.43812,0.0030024,0.018972,0.044908,0.010097
0.18692,-0.43285,-0.0036236,0.01992,0.045206,0.010958
0.2271,-0.76105,-0.03878,0.031508,0.044771,0.010991
0.15139,-0.42778,0.0082923,0.018502,0.046296,0.010723
0.22938,-0.45506,0.031048,0.022665,0.046452,0.010385
0.049647,-0.34337,0.018552,0.013622,0.047411,0.010356
0.12645,-0.36952,0.010867,0.016033,0.048065,0.010498
0.13185,-0.39416,0.0059269,0.01694,0.047407,0.011582
0.14992,-0.37861,0.0035078,0.017181,0.048575,0.010802
0.16559,-0.41031,0.0028148,0.018124,0.04868,0.01153
0.20206,-0.40578,0.006753,0.019916,0.047814,0.011561
0.12532,-0.6941,0.0091525,0.023886,0.048243,0.010389
0.17331,-0.70857,-0.002187,0.027436,0.047547,0.011001
0.19672,-0.37111,-0.0053925,0.017989,0.049849,0.010699
0.21035,-0.3646,0.00728,0.019497,0.049467,0.010092
0.084858,-0.27565,0.063795,0.014295,0.050742,0.010597
0.12275,-0.25515,0.0044315,0.015292,0.051924,0.010371
0.19524,-0.31523,0.040568,0.017501,0.05158,0.010205
0.20106,-0.27941,-0.030105,0.017627,0.052016,0.011394
0.16383,-0.8582,-0.016113,0.041415,0.05132,0.011196
0.13703,-0.23567,-0.029323,0.014772,0.053967,0.011389
0.17997,-0.27248,0.013019,0.016781,0.053581,0.010484
0.1898,-0.28452,0.0029362,0.016391,0.052551,0.011327
0.22218,-0.2708,-0.014683,0.018371,0.053211,0.011479
0.15054,-0.65321,0.0070809,0.025766,0.052553,0.011593
0.20066,-0.8512,-0.018539,0.044258,0.053639,0.010491
0.16218,-1.1678,0.019676,0.044604,0.018026,0.012079
0.27013,-0.208,-0.14315,0.043763,0.018142,0.01312
-0.44359,-1.0393,-0.015216,0.045881,0.018292,0.011923
0.16189,-0.26602,0.15518,0.046615,0.018082,0.012978
-0.3197,-0.63026,0.19116,0.049193,0.020762,0.01287
-0.72453,-0.15143,-0.299,0.044526,0.025838,0.013205
-0.16124,-0.58003,0.39011,0.046749,0.026396,0.012006
0.17122,-0.9228,0.021242,0.030587,0.028202,0.011769
0.17282,-1.0699,-0.002387,0.045114,0.028209,0.013274
0.18529,-1.0736,-0.0032516,0.046205,0.028834,0.012126
0.13773,-0.88815,-0.021415,0.026558,0.03066,0.012599
0.19538,-0.89994,-0.016459,0.033072,0.0308,0.011982
0.16392,-1.0385,0.0061737,0.043442,0.031877,0.012121
0.20095,-1.0625,-0.0071648,0.048008,0.030758,0.011806
0.14672,-0.87106,-0.011519,0.028236,0.032121,0.012254
-0.55979,-0.048733,0.22414,0.041535,0.032542,0.013009
0.10501,-0.34786,-0.0047438,0.020205,0.034866,0.012628
0.19069,-0.60305,0.0255,0.023953,0.035427,0.013026
0.17157,-0.84073,0.038967,0.02997,0.035041,0.012055
0.16214,-1.0134,0.00076348,0.042912,0.034659,0.012528
0.30338,-0.241,-0.075323,0.01974,0.035773,0.013002
0.12829,-0.55502,-0.028237,0.017845,0.037432,0.012473
0.18439,-0.56745,0.031855,0.022088,0.038067,0.012948
0.075305,0.031696,-0.033767,0.014167,0.03996,0.012578
0.27789,-0.22339,-0.051842,0.015549,0.040118,0.012216
0.1336,-0.52015,0.0034289,0.018316,0.040123,0.011738
0.2066,-0.80574,-0.0037996,0.031944,0.039014,0.012698
0.25475,-0.98009,0.0021142,0.051321,0.039494,0.012555
0.095187,-0.48173,-0.012626,0.016044,0.041349,0.011841
0.13642,-0.49064,0.0098332,0.01789,0.041952,0.011904
0.15102,-0.50854,-0.0021043,0.019806,0.041364,0.013322
0.17355,-0.77549,0.0098049,0.028811,0.04157,0.012106
0.15125,-0.48283,0.023832,0.019584,0.042619,0.012679
0.11622,-0.75432,0.00026504,0.024067,0.04268,0.012319
0.081715,-0.41087,-0.0089315,0.015217,0.045357,0.013032
0.15624,-0.47259,-0.019744,0.017988,0.04389,0.011874
0.13127,-0.73847,0.0088227,0.024554,0.044449,0.012278
0.073418,-0.39015,0.014687,0.014661,0.046551,0.011671
0.22872,-0.41317,0.023511,0.022032,0.046452,0.012452
0.13046,-0.34147,0.0078413,0.015987,0.048562,0.012347
0.12497,-0.69296,-0.033251,0.024589,0.04949,0.013245
0.16587,-0.67374,-0.033173,0.02646,0.049391,0.012075
0.18924,-0.67748,-0.034404,0.02899,0.04976,0.012936
0.03484,-0.2281,0.0048886,0.012703,0.051973,0.012807
0.11297,-0.25642,0.036945,0.015173,0.051932,0.012087
0.13022,-0.67187,0.0010658,0.024623,0.050654,0.012498
0.0562,-0.14014,0.024241,0.012896,0.053675,0.012088
0.16083,-0.20853,0.0079749,0.015579,0.05319,0.013137
0.21261,-0.25974,-0.02417,0.017009,0.053858,0.012125
0.23455,-0.2992,0.024461,0.018589,0.053099,0.013162
0.17466,-0.65431,0.012965,0.026972,0.052984,0.013013
0.18661,-1.1922,-0.010661,0.047862,0.015531,0.014
0.20714,-1.1711,0.021182,0.050017,0.018083,0.014685
-0.080504,-0.1227,0.23844,0.045144,0.019897,0.013457
0.32625,-0.076068,0.14716,0.038835,0.020793,0.013604
0.27129,-0.23018,-0.018037,0.04599,0.021024,0.014386
-0.040987,-0.12115,-0.25209,0.042844,0.024179,0.013998
0.1681,-0.72105,0.0015753,0.02346,0.03186,0.014043
0.17236,-0.88579,-0.0064495,0.029408,0.031879,0.01414
0.1448,-1.0433,0.015999,0.041037,0.032751,0.014657
0.12151,-0.86714,0.0031286,0.024756,0.034453,0.014805
0.22656,-0.29986,-0.050102,0.017447,0.036891,0.013487
0.27534,-0.38558,0.097615,0.020195,0.036414,0.014324
0.13576,-0.83779,-0.03026,0.026211,0.036092,0.014415
0.076899,-0.020351,-0.022241,0.015423,0.038388,0.01493
0.24425,-0.21595,-0.062218,0.0172,0.038232,0.013511
0.14414,-0.53223,-0.015057,0.019226,0.038681,0.013906
0.18812,-0.2909,-0.034633,0.019949,0.03797,0.013482
0.031279,-0.67515,-0.059146,0.021596,0.037437,0.014553
0.17836,-0.61209,-0.069966,0.024344,0.037729,0.014213
0.13583,-0.80445,0.0028881,0.026076,0.038083,0.013734
0.080967,-0.50661,0.013482,0.015631,0.040183,0.014798
0.11642,-0.52626,0.033951,0.018041,0.039694,0.01461
0.17754,-0.54569,0.0054272,0.020691,0.040225,0.014697
0.12427,-0.79996,0.0065861,0.024678,0.03998,0.013927
0.17439,-0.97017,-0.0051211,0.044334,0.040434,0.013537
0.19752,-0.52535,0.003928,0.022506,0.040713,0.014734
0.1948,-0.78636,0.022606,0.030537,0.04162,0.014436
0.15392,-0.47132,0.0015431,0.018136,0.043471,0.014452
0.18288,-0.47451,0.036987,0.019704,0.043194,0.014657
0.14184,-0.77158,0.029159,0.026296,0.042972,0.013519
0.16687,-0.43803,-0.030717,0.017439,0.044765,0.014947
0.17485,-0.46289,0.020423,0.018761,0.044771,0.014163
0.16943,-0.92107,-0.0080964,0.042278,0.044335,0.013445
0.11851,-0.4435,-0.019784,0.016551,0.045755,0.013844
0.1703,-0.43244,0.023412,0.018324,0.046091,0.013483
0.13238,-0.71595,-0.037851,0.024786,0.046267,0.014472
0.21573,-0.92217,0.014045,0.046765,0.046982,0.013966
0.10175,-0.34606,-0.033947,0.015093,0.048254,0.014762
0.19045,-0.42392,0.028842,0.019084,0.048157,0.014319
0.13786,-0.70448,0.015255,0.025473,0.047919,0.014564
0.18631,-0.89449,-0.0066629,0.044712,0.047267,0.014537
0.10341,-0.2948,-0.036892,0.014863,0.049866,0.013483
0.1458,-0.33424,-0.0099025,0.01624,0.050018,0.01484
0.15105,-0.35151,0.018731,0.017085,0.049586,0.013885
0.16734,-0.29185,0.029508,0.016514,0.050576,0.013395
0.19821,-0.33539,0.034897,0.017633,0.050606,0.014396
0.20439,-0.88924,0.031145,0.045222,0.04906,0.013902
0.14624,-0.31663,-0.00045512,0.015728,0.051551,0.014871
0.20517,-0.65867,0.017648,0.027446,0.05133,0.013845
